t, n, Tsim, deviation, collisionCount
10.05002, 5,0.0,0,0
10.10002, 5,0.0,0,0
10.150021, 5,0.0,0,0
10.200021, 5,0.0,0,0
10.250021, 5,0.0,0,0
10.300021, 5,0.0,0,0
10.350021, 5,0.0,0,0
10.400022, 5,0.0,0,0
10.450022, 5,0.0,0,0
10.500022, 5,0.0,0,0
10.550022, 5,0.0,0,0
10.600022, 5,0.0,0,0
10.6500225, 5,0.0,0,0
10.700023, 5,0.0,0,0
10.750023, 5,0.0,0,0
10.800023, 5,0.0,0,0
10.850023, 5,0.0,0,0
10.900023, 5,0.0,0,0
10.950024, 5,0.0,0,0
11.000024, 5,0.0,0,0
11.050024, 5,0.0,0,0
11.100024, 5,0.0,0,0
11.150024, 5,0.0,0,0
11.200025, 5,0.0,0,0
11.250025, 5,0.0,0,0
11.300025, 5,0.0,0,0
11.350025, 5,0.0,0,0
11.400025, 5,0.0,0,0
11.450026, 5,0.0,0,0
11.500026, 5,0.0,0,0
11.550026, 5,0.0,0,0
11.600026, 5,0.0,0,0
11.650026, 5,0.0,0,0
11.7000265, 5,0.0,0,0
11.750027, 5,0.0,0,0
11.800027, 5,0.0,0,0
11.850027, 5,0.0,0,0
11.900027, 5,0.0,0,0
11.950027, 5,0.0,0,0
12.000028, 5,0.0,0,0
12.050028, 5,0.0,0,0
12.100028, 5,0.0,0,0
12.150028, 5,0.0,0,0
12.200028, 5,0.0,0,0
12.250029, 5,0.0,0,0
12.300029, 5,0.0,0,0
12.350029, 5,0.0,0,0
12.400029, 5,0.0,0,0
12.450029, 5,0.0,0,0
12.50003, 5,0.0,0,0
12.55003, 5,0.0,0,0
12.60003, 5,0.0,0,0
12.65003, 5,0.0,0,0
12.70003, 5,0.0,0,0
12.7500305, 5,0.0,0,0
12.800031, 5,0.0,0,0
12.850031, 5,0.0,0,0
12.900031, 5,0.0,0,0
12.950031, 5,0.0,0,0
13.000031, 5,0.0,0,0
13.050032, 5,0.0,0,0
13.100032, 5,0.0,0,0
13.150032, 5,0.0,0,0
13.200032, 5,0.0,0,0
13.250032, 5,0.0,0,0
13.300033, 5,0.0,0,0
13.350033, 5,0.0,0,0
13.400033, 5,0.0,0,0
13.450033, 5,0.0,0,0
13.500033, 5,0.0,0,0
13.550034, 5,0.0,0,0
13.600034, 5,0.0,0,0
13.650034, 5,0.0,0,0
13.700034, 5,0.0,0,0
13.750034, 5,0.0,0,0
13.8000345, 5,0.0,0,0
13.850035, 5,0.0,0,0
13.900035, 5,0.0,0,0
13.950035, 5,0.0,0,0
14.000035, 5,0.0,0,0
14.050035, 5,0.0,0,0
14.100036, 5,0.0,0,0
14.150036, 5,0.0,0,0
14.200036, 5,0.0,0,0
14.250036, 5,0.0,0,0
14.300036, 5,0.0,0,0
14.350037, 5,0.0,0,0
14.400037, 5,0.0,0,0
14.450037, 5,0.0,0,0
14.500037, 5,0.0,0,0
14.550037, 5,0.0,0,0
14.600038, 5,0.0,0,0
14.650038, 5,0.0,0,0
14.700038, 5,0.0,0,0
14.750038, 5,0.0,0,0
14.800038, 5,0.0,0,0
14.850039, 5,0.0,0,0
14.900039, 5,0.0,0,0
14.950039, 5,0.0,0,0
15.000039, 5,0.0,0,0
15.050039, 5,0.0,0,0
15.1000395, 5,0.0,0,0
15.15004, 5,0.0,0,0
15.20004, 5,0.0,0,0
15.25004, 5,0.0,0,0
15.30004, 5,0.0,0,0
15.35004, 5,0.0,0,0
15.400041, 5,0.0,0,0
15.450041, 5,0.0,0,0
15.500041, 5,0.0,0,0
15.550041, 5,0.0,0,0
15.600041, 5,0.0,0,0
15.650042, 5,0.0,0,0
15.700042, 5,0.0,0,0
15.750042, 5,0.0,0,0
15.800042, 5,0.0,0,0
15.850042, 5,0.0,0,0
15.900043, 5,0.0,0,0
15.950043, 5,0.0,0,0
16.000042, 5,0.0,0,0
16.050041, 5,0.0,0,0
16.10004, 5,0.0,0,0
16.15004, 5,0.0,0,0
16.200039, 5,0.0,0,0
16.250038, 5,0.0,0,0
16.300037, 5,0.0,0,1
16.350037, 5,0.0,0,0
16.400036, 5,0.0,0,0
16.450035, 5,0.0,0,0
16.500034, 5,0.0,0,0
16.550034, 5,0.0,0,0
16.600033, 5,0.0,0,0
16.650032, 5,0.0,0,0
16.700031, 5,0.0,0,0
16.75003, 5,0.0,0,0
16.80003, 5,0.0,0,0
16.850029, 5,0.0,0,0
16.900028, 5,0.0,0,0
16.950027, 5,0.0,0,0
17.000027, 5,0.0,0,0
17.050026, 5,0.0,0,0
17.100025, 5,0.0,0,0
17.150024, 5,0.0,0,0
17.200024, 5,0.0,0,0
17.250023, 5,1.0,0,0
17.300022, 5,0.0,0,0
17.350021, 5,0.0,0,0
17.40002, 5,0.0,0,0
17.45002, 5,0.0,0,0
17.50002, 5,0.0,0,0
17.550018, 5,0.0,0,0
17.600018, 5,0.0,0,1
17.650017, 5,0.0,0,0
17.700016, 5,0.0,0,0
17.750015, 5,0.0,0,0
17.800014, 5,0.0,0,0
17.850014, 5,0.0,0,0
17.900013, 5,0.0,0,0
17.950012, 5,0.0,0,0
18.000011, 5,0.0,0,0
18.05001, 5,0.0,0,0
18.10001, 5,0.0,0,0
18.15001, 5,0.0,0,0
18.200008, 5,0.0,0,0
18.250008, 5,0.0,0,0
18.300007, 5,0.0,0,0
18.350006, 5,0.0,0,0
18.400005, 5,0.0,0,0
18.450005, 5,0.0,0,0
18.500004, 5,0.0,0,0
18.550003, 5,0.0,0,0
18.600002, 5,0.0,0,0
18.650002, 5,0.0,0,0
18.7, 5,0.0,0,0
18.75, 5,0.0,0,0
18.8, 5,0.0,0,0
18.849998, 5,0.0,0,0
18.899998, 5,0.0,0,0
18.949997, 5,0.0,0,0
18.999996, 5,0.0,0,0
19.049995, 5,0.0,0,0
19.099995, 5,0.0,0,0
19.149994, 5,0.0,0,0
19.199993, 5,0.0,0,0
19.249992, 5,0.0,0,0
19.299992, 5,0.0,0,0
19.34999, 5,0.0,0,0
19.39999, 5,0.0,0,0
19.44999, 5,0.0,0,0
19.499989, 5,0.0,0,0
19.549988, 5,0.0,0,0
19.599987, 5,0.0,0,0
19.649986, 5,0.0,0,0
19.699986, 5,0.0,0,0
19.749985, 5,0.0,0,0
19.799984, 5,0.0,0,0
19.849983, 5,0.0,0,0
19.899982, 5,0.0,0,0
19.949982, 5,0.0,0,0
19.99998, 5,0.0,0,0
20.04998, 5,0.0,0,0
20.09998, 5,0.0,0,0
20.149979, 5,0.0,0,0
20.199978, 5,0.0,0,0
20.249977, 5,0.0,0,0
20.299976, 5,0.0,0,0
20.349976, 5,0.0,0,0
20.399975, 5,0.0,0,0
20.449974, 5,0.0,0,0
20.499973, 5,0.0,0,0
20.549973, 5,0.0,0,0
20.599972, 5,0.0,0,0
20.649971, 5,0.0,0,0
20.69997, 5,0.0,0,0
20.74997, 5,0.0,0,0
20.799969, 5,0.0,0,0
20.849968, 5,0.0,0,0
20.899967, 5,0.0,0,0
20.949966, 5,0.0,0,0
20.999966, 5,0.0,0,0
21.049965, 5,0.0,0,0
21.099964, 5,0.0,0,0
21.149963, 5,0.0,0,0
21.199963, 5,0.0,0,0
21.249962, 5,0.0,0,0
21.299961, 5,0.0,0,0
21.34996, 5,0.0,0,0
21.39996, 5,0.0,0,0
21.449959, 5,0.0,0,0
21.499958, 5,0.0,0,0
21.549957, 5,0.0,0,0
21.599957, 5,0.0,0,0
21.649956, 5,0.0,0,0
21.699955, 5,0.0,0,0
21.749954, 5,0.0,0,0
21.799953, 5,0.0,0,0
21.849953, 5,0.0,0,0
21.899952, 5,0.0,0,0
21.949951, 5,0.0,0,0
21.99995, 5,0.0,0,0
22.04995, 5,0.0,0,0
22.099949, 5,0.0,0,0
22.149948, 5,0.0,0,0
22.199947, 5,0.0,0,0
22.249947, 5,0.0,0,0
22.299946, 5,0.0,0,0
22.349945, 5,0.0,0,0
22.399944, 5,0.0,0,0
22.449944, 5,0.0,0,0
22.499943, 5,0.0,0,0
22.549942, 5,0.0,0,0
22.599941, 5,0.0,0,0
22.64994, 5,0.0,0,0
22.69994, 5,0.0,0,0
22.749939, 5,0.0,0,0
22.799938, 5,0.0,0,0
22.849937, 5,0.0,0,0
22.899937, 5,0.0,0,0
22.949936, 5,0.0,0,0
22.999935, 5,0.0,0,0
23.049934, 5,0.0,0,0
23.099934, 5,0.0,0,0
23.149933, 5,0.0,0,0
23.199932, 5,0.0,0,0
23.249931, 5,0.0,0,0
23.29993, 5,0.0,0,0
23.34993, 5,0.0,0,0
23.39993, 5,0.0,0,0
23.449928, 5,0.0,0,0
23.499928, 5,0.0,0,0
23.549927, 5,0.0,0,0
23.599926, 5,0.0,0,0
23.649925, 5,0.0,0,0
23.699924, 5,0.0,0,0
23.749924, 5,0.0,0,0
23.799923, 5,0.0,0,0
23.849922, 5,0.0,0,0
23.899921, 5,0.0,0,0
23.94992, 5,0.0,0,0
23.99992, 5,0.0,0,0
24.04992, 5,0.0,0,0
24.099918, 5,0.0,0,0
24.149918, 5,0.0,0,0
24.199917, 5,0.0,0,0
24.249916, 5,0.0,0,0
24.299915, 5,0.0,0,0
24.349915, 5,0.0,0,0
24.399914, 5,0.0,0,0
24.449913, 5,0.0,0,0
24.499912, 5,0.0,0,0
24.549911, 5,0.0,0,0
24.59991, 5,0.0,0,0
24.64991, 5,0.0,0,0
24.69991, 5,0.0,0,0
24.749908, 5,0.0,0,0
24.799908, 5,0.0,0,0
24.849907, 5,0.0,0,0
24.899906, 5,0.0,0,0
24.949905, 5,1.0,0,0
24.999905, 5,0.0,0,0
25.049904, 5,0.0,0,0
25.099903, 5,0.0,0,0
25.149902, 5,0.0,0,0
25.199902, 5,0.0,0,0
25.2499, 5,0.0,0,0
25.2999, 5,0.0,0,0
25.3499, 5,0.0,0,0
25.399899, 5,0.0,0,0
25.449898, 5,0.0,0,0
25.499897, 5,0.0,0,0
25.549896, 5,0.0,0,0
25.599895, 5,0.0,0,0
25.649895, 5,0.0,0,0
25.699894, 5,0.0,0,0
25.749893, 5,0.0,0,0
25.799892, 5,0.0,0,0
25.849892, 5,0.0,0,0
25.89989, 5,0.0,0,0
25.94989, 5,0.0,0,0
25.99989, 5,0.0,0,0
26.049889, 5,0.0,0,0
26.099888, 5,0.0,0,0
26.149887, 5,0.0,0,0
26.199886, 5,0.0,0,0
26.249886, 5,0.0,0,0
26.299885, 5,0.0,0,0
26.349884, 5,0.0,0,0
26.399883, 5,0.0,0,0
26.449883, 5,0.0,0,0
26.499882, 5,0.0,0,0
26.549881, 5,0.0,0,0
26.59988, 5,0.0,0,0
26.64988, 5,0.0,0,0
26.699879, 5,0.0,0,0
26.749878, 5,0.0,0,0
26.799877, 5,0.0,0,0
26.849876, 5,0.0,0,0
26.899876, 5,0.0,0,0
26.949875, 5,0.0,0,0
26.999874, 5,0.0,0,0
27.049873, 5,0.0,0,0
27.099873, 5,0.0,0,0
27.149872, 5,0.0,0,0
27.199871, 5,0.0,0,0
27.24987, 5,1.0,0,0
27.29987, 5,0.0,0,0
27.349869, 5,0.0,0,0
27.399868, 5,0.0,0,0
27.449867, 5,0.0,0,0
27.499866, 5,0.0,0,0
27.549866, 5,0.0,0,0
27.599865, 5,0.0,0,0
27.649864, 5,0.0,0,0
27.699863, 5,0.0,0,0
27.749863, 5,0.0,0,0
27.799862, 5,0.0,0,0
27.849861, 5,0.0,0,0
27.89986, 5,0.0,0,0
27.94986, 5,0.0,0,0
27.999859, 5,0.0,0,0
28.049858, 5,0.0,0,0
28.099857, 5,0.0,0,0
28.149857, 5,0.0,0,0
28.199856, 5,0.0,0,0
28.249855, 5,0.0,0,0
28.299854, 5,0.0,0,0
28.349854, 5,0.0,0,0
28.399853, 5,0.0,0,0
28.449852, 5,0.0,0,0
28.499851, 5,0.0,0,0
28.54985, 5,0.0,0,0
28.59985, 5,0.0,0,0
28.649849, 5,0.0,0,0
28.699848, 5,0.0,0,0
28.749847, 5,0.0,0,0
28.799847, 5,0.0,0,0
28.849846, 5,0.0,0,0
28.899845, 5,0.0,0,0
28.949844, 5,0.0,0,0
28.999844, 5,0.0,0,0
29.049843, 5,0.0,0,0
29.099842, 5,0.0,0,0
29.149841, 5,0.0,0,0
29.19984, 5,0.0,0,0
29.24984, 5,0.0,0,0
29.299839, 5,0.0,0,0
29.349838, 5,0.0,0,0
29.399837, 5,0.0,0,0
29.449837, 5,0.0,0,0
29.499836, 5,0.0,0,0
29.549835, 5,0.0,0,0
29.599834, 5,0.0,0,0
29.649834, 5,0.0,0,0
29.699833, 5,0.0,0,0
29.749832, 5,0.0,0,0
29.799831, 5,0.0,0,0
29.84983, 5,0.0,0,0
29.89983, 5,0.0,0,0
29.94983, 5,0.0,0,0
29.999828, 5,0.0,0,0
30.049828, 5,0.0,0,0
30.099827, 5,0.0,0,0
30.149826, 5,0.0,0,0
30.199825, 5,0.0,0,0
30.249825, 5,0.0,0,0
30.299824, 5,0.0,0,0
30.349823, 5,0.0,0,0
30.399822, 5,0.0,0,0
30.449821, 5,0.0,0,0
30.49982, 5,0.0,0,0
30.54982, 5,0.0,0,0
30.59982, 5,0.0,0,0
30.649818, 5,0.0,0,0
30.699818, 5,0.0,0,0
30.749817, 5,0.0,0,0
30.799816, 5,0.0,0,0
30.849815, 5,0.0,0,0
30.899815, 5,0.0,0,0
30.949814, 5,0.0,0,0
30.999813, 5,0.0,0,0
31.049812, 5,0.0,0,0
31.099812, 5,0.0,0,0
31.14981, 5,0.0,0,0
31.19981, 5,0.0,0,0
31.24981, 5,0.0,0,0
31.299809, 5,0.0,0,0
31.349808, 5,0.0,0,0
31.399807, 5,0.0,0,0
31.449806, 5,0.0,0,0
31.499805, 5,0.0,0,0
31.549805, 5,0.0,0,0
31.599804, 5,0.0,0,0
31.649803, 5,0.0,0,0
31.699802, 5,0.0,0,0
31.749802, 5,0.0,0,0
31.7998, 5,0.0,0,0
31.8498, 5,0.0,0,0
31.8998, 5,0.0,0,0
31.949799, 5,0.0,0,0
31.999798, 5,0.0,0,0
32.049797, 5,0.0,0,0
32.099796, 5,0.0,0,0
32.149796, 5,0.0,0,0
32.199795, 5,0.0,0,0
32.249794, 5,0.0,0,0
32.299793, 5,0.0,0,0
32.349792, 5,0.0,0,0
32.39979, 5,0.0,0,0
32.44979, 5,0.0,0,0
32.49979, 5,0.0,0,0
32.54979, 5,0.0,0,0
32.59979, 5,0.0,0,0
32.649788, 5,0.0,0,0
32.699787, 5,0.0,0,0
32.749786, 5,0.0,0,0
32.799786, 5,0.0,0,0
32.849785, 5,0.0,0,0
32.899784, 5,0.0,0,0
32.949783, 5,0.0,0,0
32.999783, 5,0.0,0,0
33.04978, 5,0.0,0,0
33.09978, 5,0.0,0,0
33.14978, 5,0.0,0,0
33.19978, 5,0.0,0,0
33.24978, 5,0.0,0,0
33.299778, 5,0.0,0,0
33.349777, 5,0.0,0,0
33.399776, 5,0.0,0,0
33.449776, 5,0.0,0,0
33.499775, 5,0.0,0,0
33.549774, 5,0.0,0,0
33.599773, 5,0.0,0,0
33.649773, 5,0.0,0,0
33.69977, 5,0.0,0,0
33.74977, 5,0.0,0,0
33.79977, 5,0.0,0,1
33.84977, 5,0.0,0,0
33.89977, 5,0.0,0,0
33.949768, 5,0.0,0,0
33.999767, 5,0.0,0,0
34.049767, 5,0.0,0,0
34.099766, 5,0.0,0,0
34.149765, 5,0.0,0,0
34.199764, 5,0.0,0,0
34.249763, 5,0.0,0,0
34.299763, 5,0.0,0,0
34.349762, 5,0.0,0,0
34.39976, 5,0.0,0,0
34.44976, 5,0.0,0,0
34.49976, 5,0.0,0,0
34.54976, 5,0.0,0,0
34.59976, 5,0.0,0,0
34.649757, 5,0.0,0,0
34.699757, 5,0.0,0,0
34.749756, 5,0.0,0,0
34.799755, 5,0.0,0,0
34.849754, 5,0.0,0,0
34.899754, 5,0.0,0,0
34.949753, 5,0.0,0,0
34.999752, 5,0.0,0,0
35.04975, 5,0.0,0,0
35.09975, 5,0.0,0,0
35.14975, 5,0.0,0,0
35.19975, 5,0.0,0,0
35.24975, 5,0.0,0,0
35.299747, 5,0.0,0,0
35.349747, 5,0.0,0,0
35.399746, 5,0.0,0,0
35.449745, 5,0.0,0,0
35.499744, 5,0.0,0,0
35.549744, 5,0.0,0,0
35.599743, 5,0.0,0,0
35.649742, 5,0.0,0,0
35.69974, 5,0.0,0,0
35.74974, 5,0.0,0,0
35.79974, 5,0.0,0,0
35.84974, 5,0.0,0,0
35.89974, 5,0.0,0,0
35.949738, 5,0.0,0,0
35.999737, 5,0.0,0,0
36.049736, 5,0.0,0,0
36.099735, 5,0.0,0,0
36.149734, 5,0.0,0,0
36.199734, 5,0.0,0,0
36.249733, 5,0.0,0,0
36.299732, 5,0.0,0,0
36.34973, 5,0.0,0,0
36.39973, 5,0.0,0,0
36.44973, 5,0.0,0,0
36.49973, 5,0.0,0,0
36.54973, 5,0.0,0,0
36.599728, 5,0.0,0,0
36.649727, 5,0.0,0,0
36.699726, 5,0.0,0,0
36.749725, 5,0.0,0,0
36.799725, 5,0.0,0,0
36.849724, 5,0.0,0,0
36.899723, 5,0.0,0,0
36.949722, 5,0.0,0,0
36.99972, 5,0.0,0,0
37.04972, 5,0.0,0,0
37.09972, 5,0.0,0,0
37.14972, 5,0.0,0,0
37.19972, 5,0.0,0,0
37.249718, 5,0.0,0,0
37.299717, 5,0.0,0,0
37.349716, 5,0.0,0,0
37.399715, 5,0.0,0,0
37.449715, 5,0.0,0,0
37.499714, 5,0.0,0,0
37.549713, 5,0.0,0,0
37.599712, 5,0.0,0,0
37.64971, 5,0.0,0,0
37.69971, 5,0.0,0,0
37.74971, 5,0.0,0,0
37.79971, 5,0.0,0,0
37.84971, 5,0.0,0,0
37.899708, 5,0.0,0,0
37.949707, 5,0.0,0,0
37.999706, 5,0.0,0,0
38.049706, 5,0.0,0,0
38.099705, 5,0.0,0,0
38.149704, 5,0.0,0,0
38.199703, 5,0.0,0,0
38.249702, 5,0.0,0,0
38.2997, 5,0.0,0,0
38.3497, 5,0.0,0,0
38.3997, 5,0.0,0,0
38.4497, 5,0.0,0,0
38.4997, 5,0.0,0,0
38.549698, 5,0.0,0,0
38.599697, 5,0.0,0,0
38.649696, 5,0.0,0,0
38.699696, 5,0.0,0,0
38.749695, 5,0.0,0,0
38.799694, 5,0.0,0,0
38.849693, 5,0.0,0,0
38.899693, 5,0.0,0,0
38.94969, 5,0.0,0,0
38.99969, 5,0.0,0,0
39.04969, 5,0.0,0,0
39.09969, 5,0.0,0,0
39.14969, 5,0.0,0,0
39.199688, 5,0.0,0,0
39.249687, 5,0.0,0,0
39.299686, 5,0.0,0,0
39.349686, 5,0.0,0,0
39.399685, 5,0.0,0,0
39.449684, 5,0.0,0,0
39.499683, 5,0.0,0,0
39.549683, 5,0.0,0,0
39.59968, 5,0.0,0,0
39.64968, 5,0.0,0,0
39.69968, 5,0.0,0,0
39.74968, 5,0.0,0,0
39.79968, 5,0.0,0,0
39.849678, 5,0.0,0,0
39.899677, 5,0.0,0,0
39.949677, 5,0.0,0,0
39.999676, 5,0.0,0,0
40.049675, 5,0.0,0,0
40.099674, 5,0.0,0,0
40.149673, 5,0.0,0,0
40.199673, 5,0.0,0,0
40.249672, 5,0.0,0,0
40.29967, 5,0.0,0,0
40.34967, 5,0.0,0,0
40.39967, 5,0.0,0,0
40.44967, 5,0.0,0,0
40.49967, 5,0.0,0,0
40.549667, 5,0.0,0,0
40.599667, 5,0.0,0,0
40.649666, 5,0.0,0,0
40.699665, 5,0.0,0,0
40.749664, 5,0.0,0,0
40.799664, 5,0.0,0,0
40.849663, 5,0.0,0,0
40.899662, 5,0.0,0,0
40.94966, 5,0.0,0,0
40.99966, 5,0.0,0,0
41.04966, 5,0.0,0,0
41.09966, 5,0.0,0,0
41.14966, 5,0.0,0,0
41.199657, 5,0.0,0,0
41.249657, 5,0.0,0,0
41.299656, 5,0.0,0,0
41.349655, 5,0.0,0,0
41.399654, 5,0.0,0,0
41.449654, 5,0.0,0,0
41.499653, 5,0.0,0,0
41.549652, 5,0.0,0,0
41.59965, 5,0.0,0,0
41.64965, 5,0.0,0,0
41.69965, 5,0.0,0,0
41.74965, 5,0.0,0,0
41.79965, 5,0.0,0,0
41.849648, 5,0.0,0,0
41.899647, 5,0.0,0,0
41.949646, 5,0.0,0,0
41.999645, 5,0.0,0,0
42.049644, 5,0.0,0,0
42.099644, 5,0.0,0,0
42.149643, 5,0.0,0,0
42.199642, 5,0.0,0,0
42.24964, 5,0.0,0,0
42.29964, 5,0.0,0,0
42.34964, 5,0.0,0,0
42.39964, 5,0.0,0,0
42.44964, 5,0.0,0,0
42.499638, 5,0.0,0,0
42.549637, 5,0.0,0,0
42.599636, 5,0.0,0,0
42.649635, 5,0.0,0,0
42.699635, 5,0.0,0,0
42.749634, 5,0.0,0,0
42.799633, 5,0.0,0,0
42.849632, 5,0.0,0,0
42.89963, 5,0.0,0,0
42.94963, 5,0.0,0,0
42.99963, 5,0.0,0,0
43.04963, 5,0.0,0,0
43.09963, 5,0.0,0,0
43.149628, 5,0.0,0,0
43.199627, 5,0.0,0,0
43.249626, 5,0.0,0,0
43.299625, 5,0.0,0,0
