t, E, sx, sy, vx, vy, ax, ay
0.004, 1.96955264E8, 500.0, 305.96008, 0.0, 2960.039,0.0, 750009.8
0.008, 1.88400928E8, 500.0, 323.36563, 0.0, 5684.8535,0.0, 720209.4
0.012, 1.74770432E8, 500.0, 350.83356, 0.0, 7957.9326,0.0, 633181.7
0.016, 1.57131584E8, 500.0, 386.18118, 0.0, 9598.661,0.0, 495842.03
0.020000001, 1.36885552E8, 500.0, 426.59973, 0.0, 10476.671,0.0, 319103.9
0.024000002, 1.15655592E8, 500.0, 468.8775, 0.0, 10522.203,0.0, 117011.15
0.028000003, 1.01752296E8, 500.0, 509.65515, 0.0, 10064.977,0.0, -94377.71
0.032, 1.223108E8, 500.0, 550.9814, 0.0, 10461.238,0.0, 201734.05
0.036000002, 1.42807952E8, 500.0, 592.2295, 0.0, 10026.251,0.0, -4897.1206
0.040000003, 1.616484E8, 500.0, 630.12195, 0.0, 8794.584,0.0, -211137.67
0.044000003, 1.77359392E8, 500.0, 661.64777, 0.0, 6864.1113,0.0, -400599.94
0.048000004, 1.88707024E8, 500.0, 684.302, 0.0, 4388.234,0.0, -558229.0
0.052000005, 1.9478968E8, 500.0, 696.28467, 0.0, 1563.6873,0.0, -671500.2
0.056000005, 1.95109456E8, 500.0, 696.64374, 0.0, -1385.0889,0.0, -731413.5
0.060000006, 1.8961688E8, 500.0, 685.3507, 0.0, -4223.7856,0.0, -733208.9
0.064, 1.78721344E8, 500.0, 663.303, 0.0, -6726.843,0.0, -676743.75
0.068, 1.63267744E8, 500.0, 632.25256, 0.0, -8695.369,0.0, -566505.06
0.072000004, 1.4447568E8, 500.0, 594.66675, 0.0, -9972.953,0.0, -411253.0
0.076000005, 1.23844944E8, 500.0, 553.53217, 0.0, -10458.079,0.0, -223323.94
0.080000006, 1.03034528E8, 500.0, 512.1174, 0.0, -10112.208,0.0, -17651.027
0.08400001, 1.1721536E8, 500.0, 471.04645, 0.0, -10616.16,0.0, 189422.94
0.08800001, 1.38072752E8, 500.0, 428.3118, 0.0, -10609.624,0.0, -105222.44
0.09200001, 1.58450976E8, 500.0, 387.30096, 0.0, -9760.049,0.0, 108450.81
0.09600001, 1.76377712E8, 500.0, 351.2726, 0.0, -8134.9507,0.0, 313505.0
0.10000001, 1.90449952E8, 500.0, 323.0895, 0.0, -5863.463,0.0, 493646.75
0.10400001, 1.9955776E8, 500.0, 304.99103, 0.0, -3126.082,0.0, 634562.25
0.10800001, 2.02969664E8, 500.0, 298.4152, 0.0, -140.32288,0.0, 725054.7
0.11200001, 2.00393616E8, 500.0, 303.88443, 0.0, 2856.565,0.0, 757933.9
0.11600001, 1.9200616E8, 500.0, 320.96408, 0.0, 5626.4507,0.0, 730587.7
0.12000001, 1.7844784E8, 500.0, 348.2969, 0.0, 7949.241,0.0, 645189.44
0.12400001, 1.60779648E8, 500.0, 383.711, 0.0, 9640.371,0.0, 508525.28
0.128, 1.40404304E8, 500.0, 424.39227, 0.0, 10565.468,0.0, 331454.8
0.132, 1.1895504E8, 500.0, 467.1082, 0.0, 10651.03,0.0, 128048.44
0.13599999, 1.04865856E8, 500.0, 508.46457, 0.0, 10223.6,0.0, -85531.12
0.13999999, 1.25757216E8, 500.0, 550.4641, 0.0, 10637.054,0.0, 207686.95
0.14399998, 1.46607472E8, 500.0, 592.4267, 0.0, 10205.289,0.0, -2310.7556
0.14799997, 1.657932E8, 500.0, 631.0179, 0.0, 8962.617,0.0, -212123.69
0.15199997, 1.818152E8, 500.0, 663.1713, 0.0, 7007.7886,0.0, -405079.6
0.15599996, 1.93415568E8, 500.0, 686.33215, 0.0, 4496.1367,0.0, -565846.8
0.15999995, 1.99672592E8, 500.0, 698.66003, 0.0, 1627.241,0.0, -681650.94
0.16399994, 2.00074416E8, 500.0, 699.1756, 0.0, -1370.934,0.0, -743290.4
0.16799994, 1.94564224E8, 500.0, 687.8378, 0.0, -4260.1553,0.0, -745868.2
0.17199993, 1.8355168E8, 500.0, 665.5478, 0.0, -6810.846,0.0, -689179.3
0.17599992, 1.67890448E8, 500.0, 634.0766, 0.0, -8820.333,0.0, -577729.1
0.17999992, 1.48815888E8, 500.0, 595.9251, 0.0, -10128.944,0.0, -420373.2
0.18399991, 1.27850528E8, 500.0, 554.1249, 0.0, -10632.704,0.0, -229615.75
0.1879999, 1.06680376E8, 500.0, 511.99734, 0.0, -10291.591,0.0, -20614.59
0.1919999, 1.21100248E8, 500.0, 470.22324, 0.0, -10786.047,0.0, 190023.08
0.19599989, 1.42261744E8, 500.0, 426.85086, 0.0, -10756.514,0.0, -101106.375
