t, E, sx, sy, vx, vy, ax, ay, ts
0.091000006, 1.46943104E8, 500.0, 396.00308, 0.0, -9893.904,0.0, 219848.52, 0.001
0.09200001, 1.51500032E8, 500.0, 386.24417, 0.0, -9599.175,0.0, 269994.4, 0.001
0.09300001, 1.55969856E8, 500.0, 376.80438, 0.0, -9256.388,0.0, 318788.97, 0.001
0.09400001, 1.60335328E8, 500.0, 367.731, 0.0, -8867.259,0.0, 365987.9, 0.001
0.09500001, 1.64578496E8, 500.0, 359.0694, 0.0, -8433.735,0.0, 411354.88, 0.001
0.096000016, 1.68681232E8, 500.0, 350.863, 0.0, -7957.9883,0.0, 454662.8, 0.001
0.09700002, 1.72624704E8, 500.0, 343.15286, 0.0, -7442.3984,0.0, 495694.78, 0.001
0.09800002, 1.76389808E8, 500.0, 335.9776, 0.0, -6889.547,0.0, 534245.5, 0.001
0.09900002, 1.79957136E8, 500.0, 329.3731, 0.0, -6302.201,0.0, 570121.8, 0.001
0.100000024, 1.8330712E8, 500.0, 323.37247, 0.0, -5683.3013,0.0, 603144.25, 0.001
0.101000026, 1.86420032E8, 500.0, 318.00574, 0.0, -5035.9453,0.0, 633147.5, 0.001
0.10200003, 1.8927632E8, 500.0, 313.29977, 0.0, -4363.374,0.0, 659981.1, 0.001
0.10300003, 1.91856688E8, 500.0, 309.27817, 0.0, -3668.9546,0.0, 683510.94, 0.001
0.10400003, 1.9414216E8, 500.0, 305.96103, 0.0, -2956.1633,0.0, 703619.0, 0.001
0.105000034, 1.96114784E8, 500.0, 303.36496, 0.0, -2228.568,0.0, 720204.7, 0.001
0.106000036, 1.97757216E8, 500.0, 301.503, 0.0, -1489.8116,0.0, 733185.0, 0.001
0.10700004, 1.99053344E8, 500.0, 300.38443, 0.0, -743.5922,0.0, 742494.9, 0.001
0.10800004, 1.9998848E8, 500.0, 300.0149, 0.0, 6.354431,0.0, 748087.7, 0.001
0.10900004, 2.00549536E8, 500.0, 300.3962, 0.0, 756.274,0.0, 749935.4, 0.001
0.110000044, 2.00725232E8, 500.0, 301.5265, 0.0, 1502.4121,0.0, 748028.75, 0.001
0.111000046, 2.00506416E8, 500.0, 303.4001, 0.0, 2241.0334,0.0, 742377.4, 0.001
0.11200005, 1.99886224E8, 500.0, 306.00763, 0.0, 2968.4404,0.0, 733009.4, 0.001
0.11300005, 1.9886016E8, 500.0, 309.33606, 0.0, 3680.991,0.0, 719971.7, 0.001
0.11400005, 1.97426608E8, 500.0, 313.3687, 0.0, 4375.118,0.0, 703329.5, 0.001
0.115000054, 1.95586512E8, 500.0, 318.08542, 0.0, 5047.3467,0.0, 683166.25, 0.001
0.116000056, 1.93343904E8, 500.0, 323.46255, 0.0, 5694.311,0.0, 659582.75, 0.001
0.11700006, 1.90705808E8, 500.0, 329.4732, 0.0, 6312.7725,0.0, 632697.06, 0.001
0.11800006, 1.87682256E8, 500.0, 336.0873, 0.0, 6899.6343,0.0, 602643.8, 0.001
0.11900006, 1.84286208E8, 500.0, 343.27173, 0.0, 7451.9585,0.0, 569573.25, 0.001
0.120000064, 1.80534E8, 500.0, 350.9905, 0.0, 7966.98,0.0, 533651.2, 0.001
0.12100007, 1.76444656E8, 500.0, 359.20502, 0.0, 8442.12,0.0, 495057.28, 0.001
0.12200007, 1.72040192E8, 500.0, 367.87415, 0.0, 8875.0,0.0, 453984.72, 0.001
0.12300007, 1.67345312E8, 500.0, 376.95447, 0.0, 9263.451,0.0, 410639.1, 0.001
