t, E, sx, sy, vx, vy, ax, ay
0.52800035, 2.9409728E8, 500.0, 332.9698, 0.0, 11987.119,0.0, 800216.44
0.5440004, 2.59261472E8, 500.0, 564.58057, 0.0, 15479.578,0.0, 239231.45
0.5600004, 3.76055232E8, 500.0, 756.1325, 0.0, 5456.642,0.0, -878887.56
0.57600045, 3.5038432E8, 500.0, 705.74976, 0.0, -11067.565,0.0, -967392.8
0.5920005, 2.4898832E8, 500.0, 471.31458, 0.0, -15641.833,0.0, 84727.21
0.6080005, 3.72913824E8, 500.0, 256.61053, 0.0, -7843.537,0.0, 770175.8
0.62400055, 3.73154368E8, 500.0, 268.6649, 0.0, 9257.481,0.0, 1053881.4
0.6400006, 2.41919472E8, 500.0, 494.71237, 0.0, 15547.544,0.0, 96187.02
0.6560006, 3.32458496E8, 500.0, 714.77264, 0.0, 9561.1045,0.0, -598719.1
0.67200065, 3.57689088E8, 500.0, 741.7108, 0.0, -6697.578,0.0, -1052470.1
0.6880007, 2.39866224E8, 500.0, 542.67084, 0.0, -15159.714,0.0, -267576.84
0.7040007, 3.3556768E8, 500.0, 305.69656, 0.0, -11816.791,0.0, 455601.1
0.72000074, 3.87657248E8, 500.0, 237.59384, 0.0, 4442.3535,0.0, 1106635.4
0.7360008, 2.77594912E8, 500.0, 419.62323, 0.0, 15565.348,0.0, 456394.7
0.7520008, 3.06197472E8, 500.0, 662.17694, 0.0, 13079.506,0.0, -276407.44
0.76800084, 3.78799104E8, 500.0, 765.4511, 0.0, -1843.6284,0.0, -1069317.6
0.7840009, 2.8782864E8, 500.0, 615.23145, 0.0, -14687.645,0.0, -605884.94
0.8000009, 3.1840592E8, 500.0, 363.5796, 0.0, -14969.258,0.0, 115257.76
0.81600094, 4.14875264E8, 500.0, 220.76958, 0.0, -602.06934,0.0, 1086535.6
0.832001, 3.38311488E8, 500.0, 347.45926, 0.0, 14567.526,0.0, 782303.8
0.848001, 2.97233888E8, 500.0, 603.92706, 0.0, 15609.738,0.0, 53269.08
0.86400104, 4.06984864E8, 500.0, 774.08014, 0.0, 2967.291,0.0, -1014606.0
0.88000107, 3.52707136E8, 500.0, 680.9892, 0.0, -13256.651,0.0, -892443.8
0.8960011, 3.12836736E8, 500.0, 424.78082, 0.0, -16906.357,0.0, -216719.03
0.91200113, 4.40271776E8, 500.0, 221.02802, 0.0, -5358.561,0.0, 990319.25
0.92800117, 4.05285312E8, 500.0, 286.07904, 0.0, 12584.59,0.0, 1036862.8
0.9440012, 2.92756032E8, 500.0, 544.9205, 0.0, 16797.338,0.0, -139438.9
0.96000123, 4.23142144E8, 500.0, 765.04016, 0.0, 7272.0986,0.0, -885324.94
0.97600126, 4.10638912E8, 500.0, 732.9004, 0.0, -10892.841,0.0, -1094018.9
0.9920013, 3.01287168E8, 500.0, 484.79672, 0.0, -17324.482,0.0, -13482.936
1.0080012, 4.42616704E8, 500.0, 240.43217, 0.0, -9410.523,0.0, 816418.2
1.024001, 4.51844576E8, 500.0, 241.7207, 0.0, 9655.408,0.0, 1190952.8
1.0400008, 3.05429184E8, 500.0, 488.7182, 0.0, 17453.572,0.0, 162972.75
1.0560006, 4.09030336E8, 500.0, 736.93396, 0.0, 10736.451,0.0, -681454.1
1.0720004, 4.38131456E8, 500.0, 766.0654, 0.0, -7644.1084,0.0, -1188086.0
1.0880002, 3.02470624E8, 500.0, 540.50275, 0.0, -17125.146,0.0, -296432.44
1.104, 4.094608E8, 500.0, 279.39325, 0.0, -12489.125,0.0, 568230.2
1.1199998, 4.60147136E8, 500.0, 218.02936, 0.0, 5864.536,0.0, 1228793.0
1.1359996, 3.30499104E8, 500.0, 429.92023, 0.0, 17417.793,0.0, 444037.8
1.1519994, 4.02478528E8, 500.0, 701.4264, 0.0, 13867.724,0.0, -448764.9
1.1679991, 4.71817792E8, 500.0, 791.8653, 0.0, -4054.6836,0.0, -1240053.8
1.183999, 3.51787008E8, 500.0, 597.56824, 0.0, -17308.928,0.0, -573579.06
1.1999987, 3.84568384E8, 500.0, 322.39276, 0.0, -14911.18,0.0, 313798.56
1.2159985, 4.70248864E8, 500.0, 204.4946, 0.0, 2084.043,0.0, 1218167.1
1.2319983, 3.64498112E8, 500.0, 375.45486, 0.0, 16729.838,0.0, 691316.75
1.2479981, 3.98327136E8, 500.0, 658.972, 0.0, 16415.697,0.0, -194431.12
1.2639979, 5.03012608E8, 500.0, 807.2532, 0.0, -257.36865,0.0, -1237972.4
1.2799977, 4.0745088E8, 500.0, 653.0171, 0.0, -16733.795,0.0, -827824.06
1.2959975, 3.6085872E8, 500.0, 368.2688, 0.0, -16535.762,0.0, 61505.47
1.3119973, 4.73010624E8, 500.0, 202.45782, 0.0, -1552.7153,0.0, 1155309.0
1.3279971, 3.97068128E8, 500.0, 327.60062, 0.0, 15358.127,0.0, 893259.8
1.3439969, 3.52013952E8, 500.0, 605.938, 0.0, 17220.115,0.0, 75788.0
1.3599967, 4.76150304E8, 500.0, 795.7287, 0.0, 3503.0078,0.0, -1107656.0
1.3759965, 4.18073856E8, 500.0, 696.8634, 0.0, -14434.45,0.0, -992036.7
1.3919963, 3.73097184E8, 500.0, 416.11758, 0.0, -18419.266,0.0, -205411.66
1.407996, 5.12759968E8, 500.0, 197.88947, 0.0, -5424.0156,0.0, 1099899.8
1.4239959, 4.69556288E8, 500.0, 275.66794, 0.0, 14053.088,0.0, 1116079.4
1.4399956, 3.45447488E8, 500.0, 559.6, 0.0, 18077.3,0.0, -184229.7
1.4559954, 4.84066304E8, 500.0, 787.6544, 0.0, 6852.4014,0.0, -1002080.3
1.4719952, 4.59503904E8, 500.0, 736.8232, 0.0, -12528.004,0.0, -1145469.4
1.487995, 3.39417312E8, 500.0, 465.28064, 0.0, -18253.977,0.0, 61484.41
1.5039948, 4.84943168E8, 500.0, 220.34909, 0.0, -8533.336,0.0, 930178.75
1.5199946, 4.78977216E8, 500.0, 244.75815, 0.0, 11316.089,0.0, 1209556.8
1.5359944, 3.59472096E8, 500.0, 511.44138, 0.0, 18943.736,0.0, 63863.406
1.5519942, 5.15770496E8, 500.0, 778.947, 0.0, 10323.293,0.0, -891044.9
1.567994, 5.27109248E8, 500.0, 778.09186, 0.0, -10530.411,0.0, -1303354.5
1.5839938, 3.65113632E8, 500.0, 508.16306, 0.0, -19095.61,0.0, -180796.17
1.5999936, 4.787008E8, 500.0, 240.55258, 0.0, -11213.396,0.0, 779841.4
1.6159934, 5.051032E8, 500.0, 218.46477, 0.0, 8902.358,0.0, 1287365.9
1.6319932, 3.53062976E8, 500.0, 469.37003, 0.0, 18645.422,0.0, 279494.53
1.647993, 4.67748288E8, 500.0, 744.34283, 0.0, 12479.701,0.0, -682150.8
1.6639928, 5.11153088E8, 500.0, 791.66315, 0.0, -7402.3613,0.0, -1305931.4
1.6799926, 3.65388512E8, 500.0, 554.20935, 0.0, -18679.72,0.0, -393160.97
1.6959924, 4.8424944E8, 500.0, 264.96332, 0.0, -14017.674,0.0, 606861.0
1.7119921, 5.4542906E8, 500.0, 192.30481, 0.0, 6165.3457,0.0, 1358080.2
1.7279919, 4.0157904E8, 500.0, 423.17474, 0.0, 19204.848,0.0, 512048.38
1.7439917, 4.81480768E8, 500.0, 721.7392, 0.0, 15042.445,0.0, -522653.47
1.7599915, 5.5653709E8, 500.0, 815.4478, 0.0, -4881.9946,0.0, -1369588.6
1.7759913, 4.19178752E8, 500.0, 596.6222, 0.0, -19175.176,0.0, -606310.4
1.7919911, 4.55114368E8, 500.0, 297.87668, 0.0, -15621.499,0.0, 417103.94
1.8079909, 5.4120416E8, 500.0, 185.1779, 0.0, 3375.0063,0.0, 1336517.1
1.8239907, 4.16304256E8, 500.0, 384.15802, 0.0, 18512.027,0.0, 685195.2
1.8399905, 4.52245696E8, 500.0, 685.60803, 0.0, 16589.89,0.0, -318601.62
1.8559903, 5.5207904E8, 500.0, 820.51575, 0.0, -1906.9775,0.0, -1334470.5
1.8719901, 4.3677664E8, 500.0, 637.17505, 0.0, -18272.928,0.0, -782637.3
1.8879899, 4.73486816E8, 500.0, 326.30377, 0.0, -17869.66,0.0, 235980.56
1.9039897, 5.8879155E8, 500.0, 167.86711, 0.0, 608.2827,0.0, 1364230.0
1.9199895, 4.79381184E8, 500.0, 341.2367, 0.0, 18487.203,0.0, 890392.6
1.9359893, 4.72506656E8, 500.0, 659.8644, 0.0, 18512.242,0.0, -156843.84
1.951989, 5.9733786E8, 500.0, 834.72406, 0.0, 551.6167,0.0, -1353468.4
1.9679888, 4.96902752E8, 500.0, 674.8307, 0.0, -18174.953,0.0, -961139.2
1.9839886, 4.44452224E8, 500.0, 358.65625, 0.0, -18541.424,0.0, 67522.93
1.9999884, 5.7365498E8, 500.0, 172.55707, 0.0, -1760.5073,0.0, 1294454.1
2.0159883, 4.87051104E8, 500.0, 312.55417, 0.0, 17204.86,0.0, 1002243.06
2.0319881, 4.3545696E8, 500.0, 623.5908, 0.0, 18956.043,0.0, 25853.002
2.047988, 5.7240704E8, 500.0, 825.4663, 0.0, 3079.6143,0.0, -1258622.8
2.0639877, 4.98476224E8, 500.0, 703.6831, 0.0, -16531.56,0.0, -1066594.2
2.0799875, 4.46679424E8, 500.0, 391.82736, 0.0, -19726.957,0.0, -115116.84
2.0959873, 5.9411264E8, 500.0, 170.94392, 0.0, -4394.5923,0.0, 1249587.4
2.111987, 5.30736736E8, 500.0, 277.83655, 0.0, 16220.252,0.0, 1148960.5
2.127987, 4.77455712E8, 500.0, 596.5113, 0.0, 20792.994,0.0, 192307.31
2.1439867, 6.3734694E8, 500.0, 838.01843, 0.0, 5589.253,0.0, -1268664.2
2.1599865, 5.8151315E8, 500.0, 741.3139, 0.0, -16305.434,0.0, -1242418.2
2.1759863, 4.39272896E8, 500.0, 418.30627, 0.0, -20105.74,0.0, 249625.12
2.191986, 5.9192883E8, 500.0, 176.9932, 0.0, -6262.6343,0.0, 1183296.0
2.2079859, 5.4841267E8, 500.0, 256.1891, 0.0, 15057.051,0.0, 1229475.8
2.2239857, 4.1185184E8, 500.0, 564.526, 0.0, 19751.334,0.0, -174409.77
2.2399855, 5.6484499E8, 500.0, 811.3309, 0.0, 7226.0176,0.0, -1108085.6
2.2559853, 5.34931392E8, 500.0, 751.4403, 0.0, -13903.884,0.0, -1242992.9
2.271985, 4.01887104E8, 500.0, 453.53705, 0.0, -19767.512,0.0, 87541.234
2.2879848, 5.5876205E8, 500.0, 195.92914, 0.0, -8399.956,0.0, 1049870.6
2.3039846, 5.4273293E8, 500.0, 236.38766, 0.0, 12949.605,0.0, 1282289.1
2.3199844, 4.10660896E8, 500.0, 529.0976, 0.0, 20160.023,0.0, 3535.6494
2.3359842, 5.7455386E8, 500.0, 801.9687, 0.0, 9684.873,0.0, -1014120.1
2.351984, 5.7168147E8, 500.0, 779.3557, 0.0, -12282.324,0.0, -1344393.6
2.3679838, 4.3775856E8, 500.0, 486.03854, 0.0, -20901.5,0.0, -90860.25
2.3839836, 6.1122278E8, 500.0, 194.7055, 0.0, -10969.453,0.0, 1004426.9
2.3999834, 6.1977837E8, 500.0, 202.66603, 0.0, 11966.519,0.0, 1424263.9
2.4159832, 4.81082592E8, 500.0, 502.4495, 0.0, 21933.23,0.0, 166649.81
2.431983, 6.6597837E8, 500.0, 813.8751, 0.0, 12140.275,0.0, -1022150.25
2.4479828, 6.8326963E8, 500.0, 816.0185, 0.0, -12036.883,0.0, -1515192.9
2.4639826, 4.91696512E8, 500.0, 504.36694, 0.0, -22169.734,0.0, -223988.31
2.4799824, 6.254016E8, 500.0, 199.24422, 0.0, -12238.814,0.0, 957329.1
2.4959822, 6.4817107E8, 500.0, 188.13324, 0.0, 11148.434,0.0, 1477574.5
2.511982, 4.65051392E8, 500.0, 485.8666, 0.0, 21534.377,0.0, 258124.27
2.5279818, 5.9596557E8, 500.0, 788.5076, 0.0, 12607.678,0.0, -891247.5
2.5439816, 6.2652282E8, 500.0, 811.5742, 0.0, -10204.045,0.0, -1457296.1
2.5599813, 4.50381856E8, 500.0, 526.2229, 0.0, -21124.824,0.0, -307864.34
2.5759811, 5.8047226E8, 500.0, 221.7865, 0.0, -13219.528,0.0, 829716.06
2.591981, 6.2049146E8, 500.0, 184.77406, 0.0, 9286.01,0.0, 1456483.8
2.6079807, 4.49291232E8, 500.0, 460.40247, 0.0, 20981.61,0.0, 369119.16
2.6239805, 5.8052237E8, 500.0, 770.83563, 0.0, 14025.048,0.0, -778255.56
2.6399803, 6.3094771E8, 500.0, 822.59125, 0.0, -8475.906,0.0, -1475586.0
2.65598, 4.62193792E8, 500.0, 553.1167, 0.0, -21122.533,0.0, -436702.53
2.67198, 5.9636595E8, 500.0, 232.93347, 0.0, -14956.861,0.0, 741604.94
2.6879797, 6.5735347E8, 500.0, 166.9235, 0.0, 7847.3506,0.0, 1513302.2
2.7039795, 4.882408E8, 500.0, 434.4259, 0.0, 21540.668,0.0, 504770.88
2.7199793, 6.2688064E8, 500.0, 767.3244, 0.0, 15935.144,0.0, -723287.6
2.735979, 6.9777197E8, 500.0, 845.8316, 0.0, -7459.3643,0.0, -1566662.9
2.7519789, 5.25369408E8, 500.0, 575.8645, 0.0, -22204.455,0.0, -567321.75
2.7679787, 6.6965658E8, 500.0, 228.35094, 0.0, -16874.402,0.0, 725276.4
2.7839785, 7.4898451E8, 500.0, 140.24118, 0.0, 7350.8716,0.0, 1631259.1
2.7999783, 5.7047213E8, 500.0, 416.97806, 0.0, 23060.043,0.0, 618725.6
2.815978, 7.2119712E8, 500.0, 779.7528, 0.0, 17690.959,0.0, -747788.4
2.8319778, 8.067337E8, 500.0, 873.6666, 0.0, -7536.857,0.0, -1701604.9
2.8479776, 6.1967392E8, 500.0, 586.3692, 0.0, -24035.604,0.0, -654228.2
2.8639774, 7.7719565E8, 500.0, 209.02216, 0.0, -18310.33,0.0, 789233.75
2.8799772, 8.6605997E8, 500.0, 113.68888, 0.0, 8006.604,0.0, 1771600.4
2.895977, 6.6867942E8, 500.0, 414.47855, 0.0, 25047.314,0.0, 670386.1
2.9119768, 8.3288608E8, 500.0, 804.409, 0.0, 18674.01,0.0, -846319.56
2.9279766, 9.2173459E8, 500.0, 896.5669, 0.0, -8724.137,0.0, -1835058.2
2.9439764, 7.1316659E8, 500.0, 580.48773, 0.0, -26006.555,0.0, -665398.2
2.9599762, 8.8342746E8, 500.0, 181.11237, 0.0, -18744.93,0.0, 914308.5
2.975976, 9.6871949E8, 500.0, 96.53352, 0.0, 9630.896,0.0, 1886248.5
2.9919758, 7.4916877E8, 500.0, 428.38406, 0.0, 26827.596,0.0, 639294.94
3.0079756, 9.243104E8, 500.0, 833.17084, 0.0, 18511.162,0.0, -987407.5
3.0239754, 1.00265011E9, 500.0, 906.3512, 0.0, -10650.47,0.0, -1920413.2
3.0399752, 7.734281E8, 500.0, 559.63074, 0.0, -27435.268,0.0, -593973.06
3.055975, 9.5174733E8, 500.0, 154.02164, 0.0, -17987.441,0.0, 1059261.8
3.0719748, 1.02024877E9, 500.0, 95.12683, 0.0, 11695.031,0.0, 1934206.5
3.0879745, 7.8367251E8, 500.0, 454.4856, 0.0, 27771.787,0.0, 533061.44
3.1039743, 9.6302643E8, 500.0, 856.16626, 0.0, 17214.395,0.0, -1123503.1
3.1199741, 1.01966214E9, 500.0, 899.0938, 0.0, -12672.835,0.0, -1926016.0
3.135974, 7.7881254E8, 500.0, 530.4876, 0.0, -27802.19,0.0, -461636.3
3.1519737, 9.56784E8, 500.0, 137.2313, 0.0, -16255.457,0.0, 1174311.0
3.1679735, 1.0006464E9, 500.0, 110.57537, 0.0, 13496.237,0.0, 1896138.6
3.1839733, 7.5903405E8, 500.0, 484.15585, 0.0, 27517.852,0.0, 385801.12
3.199973, 9.3318093E8, 500.0, 865.1486, 0.0, 15191.693,0.0, -1206939.1
3.215973, 9.6461978E8, 500.0, 876.6594, 0.0, -14089.547,0.0, -1846792.0
3.2319727, 7.2579942E8, 500.0, 502.89993, 0.0, -26937.781,0.0, -312166.4
3.2479725, 8.9394022E8, 500.0, 137.00134, 0.0, -14115.002,0.0, 1218153.9
3.2639723, 9.1453683E8, 500.0, 138.14993, 0.0, 14395.918,0.0, 1781956.9
3.279972, 7.3496083E8, 500.0, 507.18472, 0.0, 27107.482,0.0, 247276.8
3.2959719, 9.6845427E8, 500.0, 882.72, 0.0, 13973.139,0.0, -1315478.9
3.3119717, 9.8039565E8, 500.0, 868.1709, 0.0, -15728.995,0.0, -1838848.6
3.3279715, 7.8980435E8, 500.0, 478.19785, 0.0, -28066.842,0.0, -196362.89
3.3439713, 1.03094016E9, 500.0, 98.83813, 0.0, -13424.667,0.0, 1414829.2
3.359971, 1.03004454E9, 500.0, 131.29802, 0.0, 17147.965,0.0, 1869746.5
3.3759708, 8.3059642E8, 500.0, 539.928, 0.0, 28687.992,0.0, 121920.055
3.3919706, 1.07562214E9, 500.0, 916.6866, 0.0, 12510.133,0.0, -1507471.6
3.4079704, 1.05877888E9, 500.0, 863.29974, 0.0, -18529.2,0.0, -1871419.1
3.4239702, 8.5363674E8, 500.0, 439.98596, 0.0, -28909.537,0.0, -30065.883
3.43997, 1.09812314E9, 500.0, 72.14865, 0.0, -11303.2,0.0, 1585095.6
3.4559698, 1.0637296E9, 500.0, 147.68932, 0.0, 19750.004,0.0, 1843151.6
3.4719696, 8.5667104E8, 500.0, 580.3402, 0.0, 28704.17,0.0, -71426.05
3.4879694, 1.09592525E9, 500.0, 933.60126, 0.0, 9904.778,0.0, -1640556.4
3.5039692, 1.04415155E9, 500.0, 836.61255, 0.0, -20699.475,0.0, -1786861.2
3.519969, 8.3908928E8, 500.0, 400.89902, 0.0, -28081.758,0.0, 173780.86
3.5359688, 1.06867174E9, 500.0, 66.69165, 0.0, -8434.632,0.0, 1668527.2
3.5519686, 1.00148685E9, 500.0, 182.51541, 0.0, 21288.52,0.0, 1706974.6
3.5679684, 9.1678765E8, 500.0, 622.625, 0.0, 29049.178,0.0, 232021.83
3.5839682, 1.15762522E9, 500.0, 955.54083, 0.0, 7314.3213,0.0, -1797424.4
3.599968, 1.06892589E9, 500.0, 812.19507, 0.0, -23188.371,0.0, -1719543.1
3.6159678, 9.8002643E8, 500.0, 350.6314, 0.0, -29492.395,0.0, -112689.016
3.6319675, 1.22203187E9, 500.0, 27.676834, 0.0, -5768.7188,0.0, 1908732.2
3.6479673, 1.1094871E9, 500.0, 200.84973, 0.0, 24912.27,0.0, 1691469.8
3.6639671, 1.01919027E9, 500.0, 677.0481, 0.0, 29362.123,0.0, -22542.994
3.679967, 1.25554278E9, 500.0, 982.08356, 0.0, 3926.0596,0.0, -1992282.8
3.6959667, 1.11931622E9, 500.0, 779.3673, 0.0, -26304.594,0.0, -1624446.4
3.7119665, 1.03047718E9, 500.0, 296.7778, 0.0, -28658.756,0.0, 162041.5
3.7279663, 1.2544457E9, 500.0, 16.191322, 0.0, -1943.2881,0.0, 2040161.0
3.743966, 1.09728742E9, 500.0, 245.55312, 0.0, 27235.984,0.0, 1523636.2
3.759966, 1.01231667E9, 500.0, 725.56616, 0.0, 27433.295,0.0, -293572.34
3.7759657, 1.21813414E9, 500.0, 977.206, 0.0, -7.236328,0.0, -2047448.1
3.7919655, 1.04507616E9, 500.0, 726.5054, 0.0, -27615.271,0.0, -1397286.1
3.8079653, 1.09743053E9, 500.0, 242.46269, 0.0, -27505.436,0.0, 445367.2
3.823965, 1.29756723E9, 500.0, 8.647561, 0.0, 2044.1182,0.0, 2155934.0
3.8399649, 1.09750259E9, 500.0, 293.9798, 0.0, 29371.885,0.0, 1334209.2
3.8559647, 1.15494656E9, 500.0, 788.7154, 0.0, 26907.781,0.0, -606697.94
3.8719645, 1.34118784E9, 500.0, 996.51715, 0.0, -4306.115,0.0, -2225834.0
3.8879642, 1.11698714E9, 500.0, 678.9167, 0.0, -30640.512,0.0, -1229633.5
3.903964, 1.17927283E9, 500.0, 183.68336, 0.0, -25680.117,0.0, 763505.3
3.9199638, 1.34433971E9, 500.0, 7.945292, 0.0, 6597.8604,0.0, 2250228.8
3.9359636, 1.10164506E9, 500.0, 352.55563, 0.0, 31299.695,0.0, 1091989.1
3.9519634, 1.16745472E9, 500.0, 837.8502, 0.0, 23918.654,0.0, -901855.44
3.9679632, 1.30606067E9, 500.0, 978.1881, 0.0, -8717.581,0.0, -2226083.5
3.983963, 1.05255578E9, 500.0, 614.3129, 0.0, -31279.42,0.0, -932788.6
3.9999628, 1.26283994E9, 500.0, 126.93281, 0.0, -23110.908,0.0, 1086774.9
4.0159636, 1.38177293E9, 500.0, 17.697948, 0.0, 11327.984,0.0, 2297942.2
4.0319643, 1.10373222E9, 500.0, 417.73334, 0.0, 32624.664,0.0, 806092.9
4.047965, 1.32261133E9, 500.0, 903.70667, 0.0, 21595.95,0.0, -1263841.6
4.063966, 1.41395558E9, 500.0, 975.38617, 0.0, -13934.361,0.0, -2316824.8
4.0799665, 1.1188288E9, 500.0, 545.71747, 0.0, -33254.824,0.0, -643501.25
4.0959673, 1.3405504E9, 500.0, 73.04092, 0.0, -19493.84,0.0, 1417268.5
4.111968, 1.39909747E9, 500.0, 42.177948, 0.0, 16306.497,0.0, 2280037.0
4.127969, 1.09630374E9, 500.0, 492.20996, 0.0, 33100.41,0.0, 458676.03
4.1439695, 1.3139104E9, 500.0, 940.6437, 0.0, 16978.826,0.0, -1533050.9
4.1599703, 1.33805504E9, 500.0, 930.9697, 0.0, -18230.398,0.0, -2189749.8
4.175971, 1.1029769E9, 500.0, 471.82196, 0.0, -33159.863,0.0, -267505.16
4.191972, 1.39650419E9, 500.0, 30.365112, 0.0, -15117.908,0.0, 1709164.0
4.2079725, 1.38783987E9, 500.0, 81.10425, 0.0, 20873.758,0.0, 2184688.5
4.2239733, 1.14262528E9, 500.0, 567.34216, 0.0, 33472.426,0.0, 86077.92
4.239974, 1.43530624E9, 500.0, 989.86725, 0.0, 12716.001,0.0, -1854066.8
4.255975, 1.39066125E9, 500.0, 896.2123, 0.0, -23174.121,0.0, -2121897.0
4.2719755, 1.1437888E9, 500.0, 393.54654, 0.0, -32956.945,0.0, 111668.44
4.2879763, 1.42566016E9, 500.0, 0.6308861, 0.0, -9974.704,0.0, 1954360.0
4.303977, 1.34595251E9, 500.0, 135.29884, 0.0, 24921.717,0.0, 2005800.0
4.3199778, 1.2394848E9, 500.0, 650.0729, 0.0, 33602.9,0.0, 191411.31
4.3359785, 1.52829171E9, 500.0, 1025.7529, 0.0, 7422.6455,0.0, -2131741.0
4.3519793, 1.40803328E9, 500.0, 842.6195, 0.0, -27681.742,0.0, -1955071.1
4.36798, 1.30033101E9, 500.0, 305.12256, 0.0, -33316.336,0.0, 29047.887
4.3839808, 1.5800183E9, 500.0, -40.56756, 0.0, -4407.993,0.0, 2262953.0
4.3999815, 1.41968845E9, 500.0, 190.22903, 0.0, 29885.732,0.0, 1841678.0
4.4159822, 1.31628211E9, 500.0, 736.9496, 0.0, 32104.512,0.0, -254850.73
4.431983, 1.57490586E9, 500.0, 1042.2964, 0.0, 1187.9795,0.0, -2335516.8
4.4479837, 1.37981619E9, 500.0, 768.8629, 0.0, -31328.309,0.0, -1674419.9
4.4639845, 1.43640282E9, 500.0, 211.97404, 0.0, -31778.1,0.0, 506162.16
4.479985, 1.68168269E9, 500.0, -59.18843, 0.0, 2248.5205,0.0, 2485108.0
4.495986, 1.44237056E9, 500.0, 268.58014, 0.0, 33840.95,0.0, 1545171.5
4.5119867, 1.50912205E9, 500.0, 835.9872, 0.0, 30396.9,0.0, -763569.3
4.5279875, 1.72693811E9, 500.0, 1061.1621, 0.0, -5919.1973,0.0, -2567844.2
4.543988, 1.45057997E9, 500.0, 684.7873, 0.0, -35485.65,0.0, -1354515.4
4.559989, 1.526944E9, 500.0, 123.47718, 0.0, -28062.441,0.0, 1004462.94
4.5759897, 1.70540698E9, 500.0, -47.738903, 0.0, 9504.48,0.0, 2575125.5
4.5919905, 1.40383334E9, 500.0, 367.11078, 0.0, 36100.367,0.0, 1118096.0
4.607991, 1.65111334E9, 500.0, 927.7107, 0.0, 26304.713,0.0, -1284852.0
4.623992, 1.79282547E9, 500.0, 1046.179, 0.0, -13539.353,0.0, -2648199.5
4.6399927, 1.45689779E9, 500.0, 580.0879, 0.0, -37667.22,0.0, -896322.9
4.6559935, 1.71633818E9, 500.0, 30.209976, 0.0, -23539.357,0.0, 1541747.4
4.671994, 1.80945037E9, 500.0, -27.823746, 0.0, 17402.54,0.0, 2637394.5
4.687995, 1.4537536E9, 500.0, 477.44128, 0.0, 38078.043,0.0, 628846.0
4.7039957, 1.71497613E9, 500.0, 998.88434, 0.0, 19991.041,0.0, -1752011.4
4.7199965, 1.75317222E9, 500.0, 993.98395, 0.0, -20749.59,0.0, -2542038.0
