t, E, sx, sy, vx, vy, ax, ay, ts
0.053999964, 2.001904E8, 500.0, 700.1117, 0.0, 19.678833,0.0, -750450.4, 0.001
0.054999962, 2.0076352E8, 500.0, 699.3808, 0.0, -730.8699,0.0, -750548.7, 0.001
0.05599996, 2.00953232E8, 500.0, 697.903, 0.0, -1477.7642,0.0, -746894.2, 0.001
0.05699996, 2.00750256E8, 500.0, 695.6857, 0.0, -2217.2695,0.0, -739505.25, 0.001
0.057999957, 2.00147632E8, 500.0, 692.74005, 0.0, -2945.6885,0.0, -728418.8, 0.001
0.058999956, 1.99140784E8, 500.0, 689.0807, 0.0, -3659.379,0.0, -713690.44, 0.001
0.059999954, 1.9772776E8, 500.0, 684.7259, 0.0, -4354.7725,0.0, -695393.6, 0.001
0.060999952, 1.95909296E8, 500.0, 679.6975, 0.0, -5028.392,0.0, -673619.6, 0.001
0.06199995, 1.93689232E8, 500.0, 674.0206, 0.0, -5676.87,0.0, -648477.75, 0.001
0.06299995, 1.9107416E8, 500.0, 667.7237, 0.0, -6296.9634,0.0, -620093.3, 0.001
0.06399995, 1.88073952E8, 500.0, 660.83813, 0.0, -6885.5723,0.0, -588608.7, 0.001
0.06499995, 1.84701248E8, 500.0, 653.3984, 0.0, -7439.753,0.0, -554180.9, 0.001
0.065999955, 1.80971888E8, 500.0, 645.44165, 0.0, -7956.735,0.0, -516982.06, 0.001
0.06699996, 1.76904704E8, 500.0, 637.0077, 0.0, -8433.934,0.0, -477198.44, 0.001
0.06799996, 1.72521312E8, 500.0, 628.13873, 0.0, -8868.962,0.0, -435028.62, 0.001
0.06899996, 1.67846176E8, 500.0, 618.8791, 0.0, -9259.6455,0.0, -390683.84, 0.001
0.06999996, 1.62906272E8, 500.0, 609.2751, 0.0, -9604.031,0.0, -344385.62, 0.001
0.070999965, 1.57730928E8, 500.0, 599.3747, 0.0, -9900.396,0.0, -296365.62, 0.001
0.07199997, 1.52351584E8, 500.0, 589.2274, 0.0, -10147.26,0.0, -246863.67, 0.001
0.07299997, 1.46801568E8, 500.0, 578.88403, 0.0, -10343.387,0.0, -196127.28, 0.001
0.07399997, 1.41115792E8, 500.0, 568.39624, 0.0, -10487.797,0.0, -144410.38, 0.001
0.07499997, 1.353304E8, 500.0, 557.81647, 0.0, -10579.769,0.0, -91971.4, 0.001
0.075999975, 1.29482376E8, 500.0, 547.19763, 0.0, -10618.841,0.0, -39072.535, 0.001
0.07699998, 1.23609352E8, 500.0, 536.59283, 0.0, -10604.819,0.0, 14021.642, 0.001
0.07799998, 1.17749136E8, 500.0, 526.05505, 0.0, -10537.773,0.0, 67045.63, 0.001
0.07899998, 1.1193936E8, 500.0, 515.637, 0.0, -10418.039,0.0, 119734.54, 0.001
0.07999998, 1.062172E8, 500.0, 505.3908, 0.0, -10246.215,0.0, 171824.67, 0.001
0.080999985, 1.00618912E8, 500.0, 495.36765, 0.0, -10023.159,0.0, 223055.75, 0.001
0.08199999, 1.05179632E8, 500.0, 485.11765, 0.0, -10249.987,0.0, -226828.42, 0.001
0.08299999, 1.09810136E8, 500.0, 474.69208, 0.0, -10425.565,0.0, -175578.42, 0.001
0.08399999, 1.14494688E8, 500.0, 464.14307, 0.0, -10549.016,0.0, -123450.586, 0.001
0.08499999, 1.19217776E8, 500.0, 453.52335, 0.0, -10619.721,0.0, -70705.52, 0.001
0.085999995, 1.23964048E8, 500.0, 442.88602, 0.0, -10637.327,0.0, -17606.93, 0.001
0.087, 1.287182E8, 500.0, 432.28427, 0.0, -10601.747,0.0, 35579.715, 0.001
0.088, 1.33464928E8, 500.0, 421.77112, 0.0, -10513.158,0.0, 88588.445, 0.001
0.089, 1.38188784E8, 500.0, 411.3991, 0.0, -10372.004,0.0, 141154.2, 0.001
0.09, 1.42874144E8, 500.0, 401.22012, 0.0, -10178.989,0.0, 193014.25, 0.001
0.091000006, 1.47505072E8, 500.0, 391.28503, 0.0, -9935.08,0.0, 243909.19, 0.001
