t, E, sx, sy, vx, vy, ax, ay
0.9149993, 1.3580549E7, 500.0, 448.39706, 0.0, 142.18419,0.0, 3560.5308
0.9199993, 1.3213873E7, 500.0, 449.13397, 0.0, 148.81268,0.0, 2078.1987
0.9249993, 1.282978E7, 500.0, 449.88492, 0.0, 147.79393,0.0, 551.35516
0.9299993, 1.2448686E7, 500.0, 450.61212, 0.0, 139.48148,0.0, -942.3869
0.9349993, 1.2089896E7, 500.0, 451.2804, 0.0, 124.576096,0.0, -2330.294
0.9399993, 1.1770698E7, 500.0, 451.85892, 0.0, 104.078545,0.0, -3547.5989
0.9449993, 1.1505429E7, 500.0, 452.32254, 0.0, 79.22737,0.0, -4540.6616
0.9499993, 1.1304902E7, 500.0, 452.6528, 0.0, 51.4282,0.0, -5269.0986
0.95499927, 1.1176037E7, 500.0, 452.8386, 0.0, 22.17708,0.0, -5707.2275
0.95999926, 1.1121791E7, 500.0, 452.8764, 0.0, -7.016947,0.0, -5844.801
0.96499926, 1.1141265E7, 500.0, 452.77023, 0.0, -34.707138,0.0, -5686.871
0.96999925, 1.1229972E7, 500.0, 452.53104, 0.0, -59.57926,0.0, -5253.0083
0.97499925, 1.1380383E7, 500.0, 452.17593, 0.0, -80.51032,0.0, -4575.6377
0.97999924, 1.1582368E7, 500.0, 451.72714, 0.0, -96.61781,0.0, -3697.984
0.98499924, 1.182391E7, 500.0, 451.21066, 0.0, -107.2929,0.0, -2671.541
0.98999923, 1.2091624E7, 500.0, 450.6548, 0.0, -112.2213,0.0, -1553.1816
0.99499923, 1.2371547E7, 500.0, 450.08865, 0.0, -111.38561,0.0, -401.99893
0.9999992, 1.2649657E7, 500.0, 449.54077, 0.0, -105.05535,0.0, 723.57874
1.0049993, 1.2912514E7, 500.0, 449.0376, 0.0, -93.762375,0.0, 1768.7008
1.0099993, 1.3147899E7, 500.0, 448.60236, 0.0, -78.26327,0.0, 2684.7046
1.0149993, 1.3345227E7, 500.0, 448.25394, 0.0, -59.493927,0.0, 3431.1953
1.0199993, 1.3496113E7, 500.0, 448.0062, 0.0, -38.514893,0.0, 3977.8794
1.0249993, 1.359462E7, 500.0, 447.86743, 0.0, -16.454966,0.0, 4305.5303
1.0299993, 1.3637615E7, 500.0, 447.84024, 0.0, 5.548643,0.0, 4406.5776
1.0349993, 1.3624759E7, 500.0, 447.92154, 0.0, 26.40595,0.0, 4284.931
1.0399992, 1.3558613E7, 500.0, 448.10303, 0.0, 45.12768,0.0, 3955.475
1.0449992, 1.3444286E7, 500.0, 448.3717, 0.0, 60.868797,0.0, 3442.725
1.0499992, 1.3289288E7, 500.0, 448.7108, 0.0, 72.96646,0.0, 2779.4424
1.0549992, 1.3102916E7, 500.0, 449.10068, 0.0, 80.96447,0.0, 2004.4994
1.0599992, 1.2895759E7, 500.0, 449.52002, 0.0, 84.627815,0.0, 1160.7301
1.0649992, 1.2679135E7, 500.0, 449.9468, 0.0, 83.94646,0.0, 292.7394
1.0699992, 1.2464373E7, 500.0, 450.3596, 0.0, 79.12637,0.0, -555.3864
1.0749992, 1.2262219E7, 500.0, 450.73843, 0.0, 70.570526,0.0, -1342.3873
1.0799992, 1.2082316E7, 500.0, 451.0659, 0.0, 58.851315,0.0, -2031.6309
1.0849992, 1.1932728E7, 500.0, 451.32773, 0.0, 44.67542,0.0, -2592.7847
1.0899992, 1.1819606E7, 500.0, 451.51358, 0.0, 28.843487,0.0, -3003.059
1.0949992, 1.1746971E7, 500.0, 451.6172, 0.0, 12.206629,0.0, -3248.1074
1.0999992, 1.1716642E7, 500.0, 451.6367, 0.0, -4.3774586,0.0, -3322.227
1.1049992, 1.1728233E7, 500.0, 451.57443, 0.0, -20.087822,0.0, -3228.556
1.1099992, 1.1779318E7, 500.0, 451.43677, 0.0, -34.179474,0.0, -2978.3613
1.1149992, 1.1865658E7, 500.0, 451.2335, 0.0, -46.017445,0.0, -2590.2983
1.1199992, 1.1981531E7, 500.0, 450.9773, 0.0, -55.103226,0.0, -2089.0396
1.1249992, 1.2120006E7, 500.0, 450.68298, 0.0, -61.09508,0.0, -1503.9631
1.1299992, 1.2273401E7, 500.0, 450.36667, 0.0, -63.817963,0.0, -867.40515
1.1349992, 1.243361E7, 500.0, 450.04492, 0.0, -63.266167,0.0, -212.99272
1.1399992, 1.2592534E7, 500.0, 449.73392, 0.0, -59.596615,0.0, 426.0866
1.1449991, 1.2742429E7, 500.0, 449.44867, 0.0, -53.11492,0.0, 1018.73944
1.1499991, 1.2876284E7, 500.0, 449.2023, 0.0, -44.253933,0.0, 1537.3815
1.1549991, 1.2988102E7, 500.0, 449.00552, 0.0, -33.54744,0.0, 1959.2305
1.1599991, 1.3073158E7, 500.0, 448.86612, 0.0, -21.599865,0.0, 2267.1333
1.1649991, 1.3128206E7, 500.0, 448.78876, 0.0, -9.053241,0.0, 2450.3613
1.1699991, 1.3151598E7, 500.0, 448.7748, 0.0, 3.446289,0.0, 2504.7124
1.1749991, 1.3143286E7, 500.0, 448.82245, 0.0, 15.280013,0.0, 2432.6091
