t, n, Tsim, deviation, collisionCount
129.05327, 60,1.0,0,1
129.15327, 60,0.0,0,2
129.20328, 60,1.0,0,1
129.25328, 60,0.0,0,1
129.30328, 60,1.0,0,1
129.40329, 60,0.0,0,2
129.4533, 60,1.0,0,2
129.5033, 60,0.0,0,2
129.5533, 60,1.0,0,1
129.6033, 60,1.0,0,2
129.6533, 60,0.0,0,2
129.70331, 60,0.0,0,2
129.85332, 60,1.0,0,1
129.90332, 60,0.0,0,1
130.05333, 60,0.0,0,2
130.10333, 60,0.0,0,3
130.15334, 60,0.0,0,1
130.25334, 60,0.0,0,2
130.30334, 60,0.0,0,1
130.40335, 60,0.0,0,4
130.45335, 60,0.0,0,1
130.70337, 60,1.0,0,2
130.75337, 60,0.0,0,2
130.80338, 60,0.0,0,1
130.90338, 60,0.0,0,1
131.1034, 60,0.0,0,2
131.1534, 60,0.0,0,2
131.2034, 60,0.0,0,1
131.60342, 60,0.0,0,2
131.70343, 60,0.0,0,4
131.75343, 60,0.0,0,8
131.80344, 60,1.0,0,5
131.85344, 60,0.0,0,6
131.90344, 60,0.0,4,13
131.95345, 60,0.0,0,9
132.00345, 60,0.0,1,7
132.05345, 60,0.0,0,7
132.10345, 60,0.0,2,7
132.15346, 60,0.0,0,7
132.20346, 60,0.0,2,5
132.25346, 60,0.0,0,1
132.30347, 60,0.0,0,2
132.35347, 60,0.0,0,6
132.40347, 60,0.0,0,3
132.45348, 60,0.0,0,2
132.50348, 60,0.0,0,4
132.55348, 60,0.0,0,7
132.60349, 60,0.0,0,5
132.65349, 60,0.0,0,3
132.70349, 60,0.0,0,3
132.7535, 60,0.0,0,3
132.8035, 60,0.0,0,3
132.8535, 60,0.0,0,1
132.9035, 60,0.0,0,2
132.9535, 60,0.0,0,1
133.00351, 60,1.0,0,2
133.05351, 60,0.0,0,1
133.35353, 60,0.0,0,2
133.45354, 60,1.0,0,4
133.50354, 60,0.0,0,5
133.55354, 60,0.0,0,4
133.60355, 60,0.0,0,5
133.65355, 60,1.0,0,2
133.70355, 60,0.0,0,1
133.85356, 60,0.0,0,2
133.90356, 60,1.0,0,3
133.95357, 60,0.0,0,1
134.00357, 60,0.0,0,2
134.05357, 60,0.0,0,6
134.10358, 60,0.0,0,3
134.15358, 60,0.0,0,2
134.20358, 60,0.0,0,2
134.25359, 60,0.0,0,3
134.30359, 60,1.0,0,1
134.5036, 60,0.0,0,1
134.6036, 60,0.0,0,1
134.80362, 60,0.0,0,1
134.85362, 60,0.0,0,1
134.90363, 60,0.0,0,1
135.05363, 60,0.0,0,2
135.10364, 60,0.0,0,1
135.15364, 60,0.0,0,1
135.20364, 60,0.0,0,3
135.25365, 60,0.0,0,2
135.30365, 60,0.0,0,1
135.35365, 60,0.0,0,1
135.40366, 60,1.0,0,5
135.45366, 60,0.0,0,2
135.55367, 60,0.0,0,2
135.65367, 60,0.0,0,2
135.70367, 60,0.0,0,1
135.95369, 60,0.0,0,2
136.0037, 60,0.0,0,4
136.0537, 60,0.0,0,1
136.65373, 60,0.0,0,2
136.70374, 60,0.0,0,2
136.80374, 60,0.0,0,2
136.85374, 60,0.0,0,2
136.90375, 60,0.0,0,2
136.95375, 60,0.0,0,1
137.10376, 60,0.0,0,1
137.40378, 60,0.0,0,1
137.60379, 60,0.0,0,1
137.8038, 60,0.0,0,3
137.8538, 60,1.0,0,3
137.90381, 60,0.0,0,1
137.95381, 60,0.0,0,2
138.00381, 60,0.0,0,4
138.05382, 60,0.0,0,2
138.10382, 60,0.0,0,2
138.20383, 60,0.0,0,5
138.25383, 60,0.0,0,4
138.30383, 60,0.0,0,6
138.35384, 60,1.0,0,10
138.40384, 60,1.0,0,5
138.45384, 60,0.0,0,6
138.50385, 60,0.0,0,5
138.55385, 60,0.0,0,3
138.65385, 60,0.0,0,1
138.70386, 60,0.0,0,3
138.75386, 60,0.0,0,1
138.80386, 60,1.0,0,3
138.85387, 60,0.0,0,3
138.90387, 60,1.0,0,3
138.95387, 60,0.0,0,2
139.00388, 60,0.0,0,1
139.05388, 60,0.0,0,4
139.10388, 60,0.0,0,4
139.15388, 60,0.0,0,4
139.20389, 60,0.0,0,2
139.25389, 60,0.0,0,2
139.3039, 60,1.0,0,1
139.3539, 60,0.0,0,1
139.4039, 60,0.0,0,1
139.4539, 60,0.0,0,1
139.5039, 60,0.0,0,3
139.55391, 60,0.0,0,1
139.70392, 60,0.0,0,2
139.75392, 60,0.0,0,2
139.80392, 60,0.0,0,5
139.85393, 60,0.0,0,3
139.90393, 60,0.0,0,2
139.95393, 60,0.0,0,5
140.00394, 60,0.0,0,4
140.05394, 60,0.0,0,6
140.10394, 60,1.0,0,4
140.15395, 60,0.0,0,2
140.20395, 60,0.0,0,2
140.25395, 60,0.0,0,1
140.30396, 60,0.0,0,1
140.35396, 60,0.0,0,1
140.40396, 60,1.0,0,1
140.50397, 60,0.0,0,1
140.90399, 60,0.0,0,1
140.954, 60,0.0,0,4
141.004, 60,0.0,0,3
141.054, 60,0.0,0,1
141.104, 60,0.0,0,2
141.154, 60,0.0,0,2
141.20401, 60,0.0,0,2
141.30402, 60,0.0,0,3
141.35402, 60,0.0,0,1
141.55403, 60,0.0,0,1
141.80405, 60,1.0,0,2
141.85405, 60,1.0,0,2
141.90405, 60,0.0,0,1
141.95406, 60,0.0,0,2
142.00406, 60,0.0,0,1
142.05406, 60,1.0,0,1
142.20407, 60,1.0,0,2
142.25407, 60,0.0,0,1
142.6541, 60,1.0,0,3
142.7041, 60,1.0,0,1
143.25414, 60,0.0,0,2
143.30414, 60,0.0,0,1
143.50415, 60,0.0,0,2
143.55415, 60,1.0,0,2
143.60416, 60,0.0,0,1
143.75417, 60,0.0,0,1
144.05418, 60,1.0,0,2
144.10419, 60,0.0,0,4
144.15419, 60,0.0,0,4
144.2042, 60,0.0,0,7
144.2542, 60,0.0,0,5
144.3042, 60,0.0,0,2
144.3542, 60,0.0,0,2
144.4042, 60,0.0,0,3
144.45421, 60,0.0,0,2
144.50421, 60,0.0,0,5
144.55421, 60,0.0,0,3
144.60422, 60,1.0,0,1
144.65422, 60,0.0,0,1
144.70422, 60,0.0,0,1
144.75423, 60,0.0,0,1
144.80423, 60,1.0,0,4
144.85423, 60,0.0,0,7
144.90424, 60,0.0,0,8
144.95424, 60,0.0,0,7
145.00424, 60,0.0,0,5
145.05424, 60,0.0,0,3
145.10425, 60,0.0,0,1
145.20425, 60,0.0,0,4
145.25426, 60,0.0,0,5
145.30426, 60,0.0,0,5
145.35426, 60,0.0,0,4
145.40427, 60,0.0,0,4
145.45427, 60,0.0,0,2
145.55428, 60,1.0,0,3
145.60428, 60,0.0,0,2
145.65428, 60,1.0,0,3
145.70428, 60,0.0,0,4
145.75429, 60,0.0,0,3
145.80429, 60,0.0,0,2
145.8543, 60,2.0,0,1
145.9043, 60,0.0,0,1
146.0043, 60,0.0,0,3
146.0543, 60,0.0,0,3
146.10431, 60,0.0,0,2
146.25432, 60,1.0,0,2
146.30432, 60,0.0,0,1
146.50433, 60,0.0,0,4
146.55434, 60,1.0,0,3
146.60434, 60,0.0,0,1
147.00436, 60,0.0,0,1
147.05437, 60,0.0,0,1
147.15437, 60,1.0,0,2
147.20438, 60,0.0,0,2
147.25438, 60,0.0,0,2
147.30438, 60,1.0,0,1
147.40439, 60,0.0,0,2
147.6044, 60,0.0,0,1
148.00443, 60,0.0,0,1
148.60446, 60,1.0,0,2
148.65446, 60,0.0,0,2
148.70447, 60,1.0,0,3
148.75447, 60,0.0,0,1
149.1545, 60,1.0,0,1
149.2545, 60,1.0,0,2
149.3045, 60,0.0,0,1
150.15456, 60,0.0,0,2
150.20456, 60,1.0,0,3
150.25456, 60,0.0,0,1
150.35457, 60,0.0,0,2
150.40457, 60,1.0,0,2
150.45457, 60,0.0,0,1
150.50458, 60,0.0,0,2
150.55458, 60,0.0,0,2
150.60458, 60,0.0,0,5
150.65459, 60,0.0,0,4
150.70459, 60,0.0,0,4
150.7546, 60,0.0,0,7
150.8046, 60,0.0,0,4
150.8546, 60,0.0,0,7
150.9046, 60,1.0,0,8
150.9546, 60,0.0,0,3
151.00461, 60,0.0,0,4
151.05461, 60,0.0,0,5
151.10461, 60,0.0,0,1
151.20462, 60,1.0,0,5
151.25462, 60,1.0,0,3
151.30463, 60,0.0,0,4
151.35463, 60,0.0,0,4
151.40463, 60,0.0,0,3
151.45464, 60,1.0,0,3
151.50464, 60,0.0,0,2
151.55464, 60,0.0,0,6
151.60464, 60,1.0,0,6
151.65465, 60,1.0,0,4
151.70465, 60,0.0,0,2
151.75465, 60,0.0,0,3
151.80466, 60,0.0,0,4
151.85466, 60,1.0,0,2
151.90466, 60,1.0,0,2
151.95467, 60,0.0,0,3
152.00467, 60,0.0,0,2
152.05467, 60,0.0,0,4
152.10468, 60,1.0,0,4
152.15468, 60,0.0,0,4
152.20468, 60,0.0,0,1
152.5047, 60,0.0,0,3
152.5547, 60,1.0,0,1
152.75471, 60,1.0,0,1
152.80472, 60,1.0,0,1
152.90472, 60,0.0,0,2
152.95473, 60,0.0,0,1
153.05473, 60,0.0,0,2
153.10474, 60,0.0,0,2
153.15474, 60,0.0,0,3
153.20474, 60,0.0,0,2
153.25475, 60,0.0,0,2
153.30475, 60,0.0,0,4
153.35475, 60,0.0,0,6
153.40475, 60,0.0,0,6
153.45476, 60,1.0,0,5
153.50476, 60,0.0,0,1
153.55476, 60,0.0,0,1
153.60477, 60,0.0,0,2
153.65477, 60,0.0,0,1
153.80478, 60,0.0,0,6
153.85478, 60,0.0,0,3
153.90479, 60,1.0,0,2
153.95479, 60,0.0,0,1
154.2048, 60,0.0,0,1
154.2548, 60,0.0,0,1
154.30481, 60,1.0,0,2
154.35481, 60,0.0,0,1
154.50482, 60,0.0,0,1
154.85484, 60,1.0,0,2
154.90485, 60,0.0,0,2
154.95485, 60,0.0,0,2
155.00485, 60,1.0,0,1
155.05486, 60,0.0,0,2
155.10486, 60,0.0,0,2
155.15486, 60,0.0,0,2
155.20486, 60,0.0,0,1
155.40488, 60,1.0,0,2
155.45488, 60,0.0,0,2
155.50488, 60,0.0,0,2
155.55489, 60,0.0,0,2
155.60489, 60,1.0,0,1
155.95491, 60,0.0,0,1
156.05492, 60,0.0,0,1
156.35493, 60,0.0,0,1
156.55495, 60,0.0,0,6
156.60495, 60,1.0,0,4
156.65495, 60,0.0,0,6
156.70496, 60,0.0,0,5
156.75496, 60,0.0,0,7
156.80496, 60,1.0,0,7
156.85497, 60,0.0,0,4
156.90497, 60,0.0,0,4
156.95497, 60,0.0,0,4
157.00497, 60,0.0,0,3
157.05498, 60,0.0,0,4
157.10498, 60,0.0,0,1
157.15498, 60,0.0,0,3
157.20499, 60,0.0,0,2
157.25499, 60,0.0,0,3
157.305, 60,1.0,0,2
157.355, 60,1.0,0,1
157.455, 60,0.0,0,4
157.505, 60,0.0,0,4
157.55501, 60,0.0,0,1
157.60501, 60,1.0,0,3
157.65501, 60,1.0,0,3
157.70502, 60,1.0,0,2
157.75502, 60,0.0,0,3
157.80502, 60,0.0,0,2
157.85503, 60,0.0,0,2
158.15504, 60,1.0,0,1
158.20505, 60,0.0,0,1
158.25505, 60,0.0,0,3
158.30505, 60,0.0,0,1
158.35506, 60,0.0,0,2
158.40506, 60,0.0,0,2
158.45506, 60,0.0,0,1
158.50507, 60,0.0,0,2
158.55507, 60,0.0,0,1
158.60507, 60,0.0,0,1
158.70508, 60,0.0,0,5
158.75508, 60,1.0,0,4
158.80508, 60,0.0,0,4
158.85509, 60,0.0,0,3
158.90509, 60,0.0,0,2
158.9551, 60,0.0,0,2
159.0051, 60,0.0,0,4
159.0551, 60,0.0,0,2
159.1051, 60,0.0,0,1
159.30511, 60,0.0,0,1
159.50513, 60,1.0,0,1
159.60513, 60,0.0,0,2
159.65514, 60,0.0,0,2
159.70514, 60,0.0,0,2
159.75514, 60,0.0,0,1
160.20517, 60,1.0,0,1
160.25517, 60,0.0,0,2
160.30518, 60,0.0,0,2
160.95522, 60,0.0,0,1
161.05522, 60,0.0,0,2
161.10522, 60,0.0,0,2
161.15523, 60,0.0,0,2
161.40524, 60,0.0,0,1
161.80527, 60,0.0,0,1
162.2553, 60,1.0,0,2
162.3053, 60,0.0,0,2
162.3553, 60,0.0,0,2
162.4053, 60,1.0,0,7
162.4553, 60,0.0,0,4
162.50531, 60,0.0,0,1
162.80533, 60,1.0,0,1
162.95534, 60,0.0,0,1
163.20535, 60,0.0,0,2
163.25536, 60,0.0,0,6
163.30536, 60,0.0,0,6
163.35536, 60,1.0,0,10
163.40536, 60,0.0,0,4
163.45537, 60,0.0,0,5
163.50537, 60,1.0,0,2
163.55537, 60,0.0,0,4
163.60538, 60,0.0,0,3
163.65538, 60,1.0,0,4
163.70538, 60,0.0,0,6
163.75539, 60,0.0,0,4
163.80539, 60,0.0,0,1
163.8554, 60,0.0,0,5
163.9054, 60,0.0,0,4
163.9554, 60,0.0,0,1
164.0054, 60,0.0,0,5
164.0554, 60,0.0,0,2
164.15541, 60,1.0,0,5
164.20541, 60,0.0,0,7
164.25542, 60,0.0,0,3
164.30542, 60,0.0,0,3
164.35542, 60,1.0,0,2
164.40543, 60,0.0,0,2
164.45543, 60,0.0,0,3
164.50543, 60,0.0,0,2
164.55544, 60,0.0,0,2
164.60544, 60,0.0,0,4
164.65544, 60,0.0,0,2
164.70544, 60,1.0,0,4
164.75545, 60,0.0,0,7
164.80545, 60,0.0,0,3
164.85545, 60,0.0,0,2
164.90546, 60,0.0,0,3
164.95546, 60,0.0,0,5
165.00546, 60,0.0,0,1
165.10547, 60,0.0,0,2
165.15547, 60,0.0,0,4
165.20547, 60,1.0,0,7
165.25548, 60,0.0,0,7
165.30548, 60,0.0,0,3
165.40549, 60,1.0,0,1
165.45549, 60,1.0,0,2
165.5055, 60,1.0,0,1
165.5555, 60,0.0,0,2
165.6055, 60,0.0,0,3
165.6555, 60,1.0,0,3
165.7055, 60,0.0,0,1
165.75551, 60,0.0,0,2
165.80551, 60,0.0,0,2
165.85551, 60,1.0,0,1
165.90552, 60,1.0,0,1
166.05553, 60,0.0,0,1
166.20554, 60,0.0,0,2
166.25554, 60,1.0,0,2
166.30554, 60,0.0,0,1
166.40555, 60,0.0,0,2
166.45555, 60,0.0,0,2
166.50555, 60,0.0,0,1
166.65556, 60,0.0,0,1
166.75557, 60,0.0,0,2
166.80557, 60,0.0,0,2
166.85558, 60,0.0,0,3
166.90558, 60,0.0,0,1
167.00558, 60,0.0,0,3
167.05559, 60,0.0,0,2
167.10559, 60,0.0,0,2
