t, E, n
1.3299991, 138642.53, 202
1.3399991, 139542.39, 202
1.3499991, 139683.05, 202
1.3599991, 138926.88, 202
1.369999, 138247.53, 202
1.379999, 138789.17, 202
1.389999, 138657.4, 202
1.399999, 138706.39, 202
1.409999, 138811.0, 202
1.419999, 138918.22, 202
1.429999, 138775.16, 202
1.439999, 139471.03, 202
1.449999, 139267.36, 202
1.459999, 138974.47, 202
1.469999, 139268.05, 202
1.479999, 139399.03, 202
1.4899989, 139818.67, 202
1.4999989, 139717.9, 202
1.5099989, 139626.14, 202
1.5199989, 139786.42, 202
1.5299989, 139399.53, 202
1.5399989, 139644.39, 202
1.5499989, 139600.8, 202
1.5599989, 139596.75, 202
1.5699989, 139933.98, 202
1.5799989, 139555.45, 202
1.5899988, 139500.86, 202
1.5999988, 139915.23, 202
1.6099988, 139414.42, 202
1.6199988, 139192.78, 202
1.6299988, 139082.42, 202
1.6399988, 139059.58, 202
1.6499988, 138491.28, 202
1.6599988, 138287.8, 202
1.6699988, 137745.98, 202
1.6799988, 137208.81, 202
1.6899987, 137090.02, 202
1.6999987, 137079.72, 202
1.7099987, 136956.17, 202
1.7199987, 136694.16, 202
1.7299987, 137525.56, 202
1.7399987, 137368.42, 202
1.7499987, 136631.56, 202
1.7599987, 136668.3, 202
1.7699987, 137065.81, 202
1.7799987, 137533.28, 202
1.7899987, 137429.23, 202
1.7999986, 137352.27, 202
1.8099986, 137321.03, 202
1.8199986, 136911.81, 202
1.8299986, 137167.92, 202
1.8399986, 136386.05, 202
1.8499986, 136459.66, 202
1.8599986, 136559.66, 202
1.8699986, 136059.23, 202
1.8799986, 135469.72, 202
1.8899986, 135085.39, 202
1.8999985, 135031.6, 202
1.9099985, 134587.81, 202
1.9199985, 134672.0, 202
1.9299985, 134610.28, 202
1.9399985, 134368.3, 202
1.9499985, 134266.22, 202
1.9599985, 134188.02, 202
1.9699985, 134545.47, 202
1.9799985, 133617.48, 202
1.9899985, 133849.88, 202
1.9999985, 133816.44, 202
2.0099986, 133785.14, 202
2.0199986, 133964.64, 202
2.0299985, 134227.36, 202
2.0399985, 134401.95, 202
2.0499985, 134072.16, 202
2.0599985, 133672.62, 202
2.0699985, 133565.16, 202
2.0799985, 133750.25, 202
2.0899985, 133648.62, 202
2.0999985, 132987.84, 202
2.1099985, 133085.47, 202
2.1199985, 132960.78, 202
2.1299984, 133044.0, 202
2.1399984, 133312.86, 202
2.1499984, 133540.42, 202
2.1599984, 133644.53, 202
2.1699984, 133475.0, 202
2.1799984, 133527.4, 202
2.1899984, 134126.67, 202
2.1999984, 134078.4, 202
2.2099984, 134428.89, 202
2.2199984, 134173.08, 202
2.2299984, 134955.17, 202
2.2399983, 135378.58, 202
2.2499983, 135461.16, 202
2.2599983, 135313.83, 202
2.2699983, 134785.08, 202
2.2799983, 134075.47, 202
2.2899983, 133956.61, 202
2.2999983, 133853.73, 202
2.3099983, 133996.17, 202
2.3199983, 134461.16, 202
2.3299983, 134816.17, 202
2.3399982, 134609.61, 202
2.3499982, 134829.52, 202
2.3599982, 134149.28, 202
2.3699982, 134274.12, 202
2.3799982, 134822.45, 202
2.3899982, 135097.25, 202
2.3999982, 134808.25, 202
2.4099982, 134064.19, 202
2.4199982, 134777.83, 202
2.4299982, 134293.9, 202
2.4399981, 134351.38, 202
2.4499981, 135007.58, 202
2.4599981, 133913.38, 202
2.4699981, 133921.28, 202
2.479998, 133605.4, 202
2.489998, 133988.92, 202
2.499998, 133510.06, 202
2.509998, 133130.52, 202
2.519998, 132863.06, 202
2.529998, 132120.48, 202
2.539998, 132810.05, 202
2.549998, 132978.95, 202
2.559998, 133474.56, 202
2.569998, 133678.45, 202
2.579998, 133557.95, 202
2.589998, 134259.14, 202
2.599998, 134720.02, 202
2.609998, 133702.69, 202
2.619998, 133649.22, 202
2.629998, 133592.1, 202
2.639998, 133927.45, 202
2.649998, 133674.77, 202
2.659998, 133542.88, 202
2.669998, 133752.78, 202
2.679998, 133316.28, 202
2.689998, 132406.84, 202
2.699998, 132496.45, 202
2.709998, 132338.64, 202
2.719998, 132542.64, 202
2.7299979, 132632.3, 202
2.7399979, 132117.58, 202
2.7499979, 132127.77, 202
2.7599978, 132479.97, 202
2.7699978, 132173.6, 202
2.7799978, 132611.42, 202
2.7899978, 132447.92, 202
2.7999978, 132315.39, 202
2.8099978, 132876.66, 202
2.8199978, 132460.47, 202
2.8299978, 132366.1, 202
2.8399978, 132296.86, 202
2.8499978, 131819.1, 202
2.8599977, 131731.28, 202
2.8699977, 131072.08, 202
2.8799977, 131019.555, 202
2.8899977, 130863.65, 202
2.8999977, 131563.83, 202
2.9099977, 130951.016, 202
2.9199977, 130483.95, 202
2.9299977, 130787.77, 202
2.9399977, 131085.48, 202
2.9499977, 131249.36, 202
2.9599977, 130784.484, 202
2.9699976, 131202.7, 202
2.9799976, 131076.67, 202
2.9899976, 130478.44, 202
2.9999976, 131228.14, 202
3.0099976, 131209.83, 202
3.0199976, 131274.69, 202
3.0299976, 131773.98, 202
3.0399976, 132105.6, 202
3.0499976, 131728.62, 202
3.0599976, 131198.97, 202
3.0699975, 131222.75, 202
3.0799975, 131115.83, 202
3.0899975, 13
