t, E, n
0.78999954, 11852.748, 158
0.79999954, 11975.178, 160
0.8099995, 12096.9795, 162
0.8199995, 12219.062, 164
0.8299995, 12341.156, 166
0.8399995, 12463.0625, 168
0.8499995, 12583.675, 170
0.8599995, 12704.371, 172
0.86999947, 12824.173, 174
0.87999946, 12943.251, 176
0.88999945, 13061.566, 178
0.89999944, 13179.82, 180
0.90999943, 13297.692, 182
0.9199994, 13415.135, 184
0.9299994, 13533.191, 186
0.9399994, 13650.441, 188
0.9499994, 13767.889, 190
0.9599994, 13885.459, 192
0.9699994, 14002.292, 194
0.97999936, 14119.431, 196
0.98999935, 14236.899, 198
0.99999934, 14354.784, 200
1.0099994, 14472.983, 202
1.0199994, 14483.234, 202
1.0299994, 14453.833, 202
1.0399994, 14400.599, 202
1.0499994, 14361.677, 202
1.0599993, 14276.358, 202
1.0699993, 14277.981, 202
1.0799993, 14238.191, 202
1.0899993, 14143.978, 202
1.0999993, 14083.299, 202
1.1099993, 14063.949, 202
1.1199993, 14061.372, 202
1.1299993, 14089.956, 202
1.1399993, 14030.437, 202
1.1499993, 14033.244, 202
1.1599993, 14040.152, 202
1.1699992, 14030.922, 202
1.1799992, 14053.4795, 202
1.1899992, 14036.105, 202
1.1999992, 13988.192, 202
1.2099992, 13959.864, 202
1.2199992, 13956.471, 202
1.2299992, 13894.054, 202
1.2399992, 13927.155, 202
1.2499992, 13924.75, 202
1.2599992, 13921.417, 202
1.2699991, 13927.229, 202
1.2799991, 13957.249, 202
1.2899991, 13900.244, 202
1.2999991, 13919.348, 202
1.3099991, 13837.479, 202
1.3199991, 13856.745, 202
1.3299991, 13866.161, 202
1.3399991, 13934.74, 202
1.3499991, 13925.324, 202
1.3599991, 13931.582, 202
1.369999, 13934.007, 202
1.379999, 13976.662, 202
1.389999, 13986.272, 202
1.399999, 14011.847, 202
1.409999, 13934.251, 202
1.419999, 13918.166, 202
1.429999, 13881.679, 202
1.439999, 13879.043, 202
1.449999, 13885.303, 202
1.459999, 13867.676, 202
1.469999, 13911.543, 202
1.479999, 13853.828, 202
1.4899989, 13931.22, 202
1.4999989, 13908.675, 202
1.5099989, 13890.769, 202
1.5199989, 13808.008, 202
1.5299989, 13840.675, 202
1.5399989, 13862.746, 202
1.5499989, 13954.151, 202
1.5599989, 14012.645, 202
1.5699989, 14026.758, 202
1.5799989, 14003.73, 202
1.5899988, 14055.738, 202
1.5999988, 13993.076, 202
1.6099988, 14042.591, 202
1.6199988, 14001.106, 202
1.6299988, 14040.743, 202
1.6399988, 14062.217, 202
1.6499988, 14063.959, 202
1.6599988, 14044.02, 202
1.6699988, 14051.369, 202
1.6799988, 14037.351, 202
1.6899987, 14020.138, 202
1.6999987, 14023.359, 202
1.7099987, 14000.534, 202
1.7199987, 14003.059, 202
1.7299987, 13969.064, 202
1.7399987, 13978.063, 202
1.7499987, 13882.952, 202
1.7599987, 13896.111, 202
1.7699987, 13959.133, 202
1.7799987, 13871.078, 202
1.7899987, 13923.697, 202
1.7999986, 13939.216, 202
1.8099986, 13970.292, 202
1.8199986, 13927.25, 202
1.8299986, 13907.386, 202
1.8399986, 13931.777, 202
1.8499986, 14033.689, 202
1.8599986, 14033.483, 202
1.8699986, 14100.399, 202
1.8799986, 14163.527, 202
1.8899986, 14228.722, 202
1.8999985, 14230.246, 202
1.9099985, 14269.615, 202
1.9199985, 14330.581, 202
1.9299985, 14300.198, 202
1.9399985, 14389.275, 202
1.9499985, 14366.052, 202
1.9599985, 14385.525, 202
1.9699985, 14475.936, 202
1.9799985, 14453.148, 202
1.9899985, 14451.186, 202
1.9999985, 14443.776, 202
2.0099986, 14451.623, 202
2.0199986, 14436.996, 202
2.0299985, 14501.832, 202
2.0399985, 14474.984, 202
2.0499985, 14478.539, 202
2.0599985, 14513.341, 202
2.0699985, 14483.589, 202
2.0799985, 14499.243, 202
2.0899985, 14517.694, 202
2.0999985, 14614.881, 202
2.1099985, 14584.158, 202
2.1199985, 14581.769, 202
2.1299984, 14568.339, 202
2.1399984, 14636.005, 202
2.1499984, 14668.745, 202
2.1599984, 14672.253, 202
2.1699984, 14706.451, 202
2.1799984, 14688.518, 202
2.1899984, 14639.138, 202
2.1999984, 14706.51, 202
2.2099984, 14693.12, 202
2.2199984, 14716.119, 202
2.2299984, 14723.344, 202
2.2399983, 14750.988, 202
2.2499983, 14767.489, 202
2.2599983, 14772.88, 202
2.2699983, 14760.176, 202
2.2799983, 14748.941, 202
2.2899983, 14690.267, 202
2.2999983, 14703.868, 202
2.3099983, 14677.394, 202
2.3199983, 14672.644, 202
2.3299983, 14605.761, 202
2.3399982, 14581.994, 202
2.3499982, 14562.816, 202
2.3599982, 14539.204, 202
2.3699982, 14570.75, 202
2.3799982, 14574.127, 202
2.3899982, 14611.006, 202
2.3999982, 14597.211, 202
2.4099982, 14616.645, 202
2.4199982, 14560.627, 202
2.4299982, 14554.296, 202
2.4399981, 14561.627, 202
2.4499981, 14483.379, 202
2.4599981, 14418.955, 202
2.4699981, 14446.037, 202
2.479998, 14404.882, 202
2.489998, 14460.035, 202
2.499998, 14498.1875, 202
2.509998, 14488.89, 202
2.519998, 14497.2295, 202
2.529998, 14463.218, 202
2.539998, 14466.777, 202
2.549998, 14487.567, 202
2.559998, 14471.623, 202
2.569998, 14398.469, 202
2.579998, 14478.839, 202
2.589998, 14438.806, 202
2.599998, 14387.701, 202
2.609998, 14414.001, 202
2.619998, 14394.753, 202
2.629998, 14397.138, 202
2.639998, 14357.541, 202
2.649998, 14349.476, 202
2.659998, 14349.356, 202
2.669998, 14376.497, 202
2.679998, 14292.343, 202
2.689998, 14273.687, 202
2.699998, 14223.622, 202
2.709998, 14236.409, 202
2.719998, 14243.811, 202
2.7299979, 14173.562, 202
2.7399979, 14136.769, 202
2.7499979, 14122.608, 202
2.7599978, 14077.456, 202
2.7699978, 14072.114, 202
2.7799978, 14047.027, 202
2.7899978, 14053.9375, 202
2.7999978, 14040.306, 202
2.8099978, 14037.118, 202
2.8199978, 13969.272, 202
2.8299978, 14033.456, 202
2.8399978, 13988.745, 202
2.8499978, 13999.424, 202
2.8599977, 13944.828, 202
2.8699977, 13881.182, 202
2.8799977, 13853.552, 202
2.8899977, 13750.428, 202
2.8999977, 13685.302, 202
2.9099977, 13631.99, 202
2.9199977, 13720.046, 202
2.9299977, 13760.959, 202
2.9399977, 13773.304, 202
2.9499977, 13774.901, 202
2.9599977, 13751.748, 202
2.9699976, 13764.51, 202
2.9799976, 13720.8955, 202
2.9899976, 13666.178, 202
2.9999976, 13651.66, 202
3.0099976, 13740.508, 202
3.0199976, 13801.965, 202
3.0299976, 13884.413, 202
3.0399976, 13872.799, 202
3.0499976, 13870.476, 202
3.0599976, 13816.355, 202
3.0699975, 13792.642, 202
3.0799975, 13751.325, 202
3.0899975, 13803.119, 202
3.0999975, 13790.749, 202
3.1099975, 13839.623, 202
3.1199975, 13855.086, 202
3.1299975, 13891.339, 202
3.1399975, 13855.239, 202
3.1499975, 13906.15, 202
3.1599975, 13955.731, 202
3.1699975, 13967.022, 202
3.1799974, 13991.791, 202
3.1899974, 13976.977, 202
3.1999974, 13960.315, 202
3.2099974, 14023.252, 202
3.2199974, 14038.85, 202
3.2299974, 14019.737, 202
3.2399974, 13958.763, 202
3.2499974, 13958.675, 202
3.2599974, 13971.445, 202
3.2699974, 13996.092, 202
3.2799973, 13983.521, 202
3.2899973, 13987.486, 202
3.2999973, 14024.625, 202
3.3099973, 14047.56, 202
3.3199973, 14094.798, 202
3.3299973, 14114.197, 202
3.3399973, 14127.195, 202
3.3499973, 14077.664, 202
3.3599973, 14049.894, 202
3.3699973, 13975.3125, 202
3.3799973, 13947.638, 202
3.3899972, 13870.206, 202
3.3999972, 13824.396, 202
3.4099972, 13775.525, 202
3.4199972, 13776.905, 202
3.4299972, 13798.277, 202
3.4399972, 13864.938, 202
3.4499972, 13853.045, 202
3.4599972, 13855.118, 202
3.4699972, 13882.872, 202
3.4799972, 13905.462, 202
3.4899971, 13873.793, 202
3.4999971, 13902.902, 202
3.5099971, 13910.703, 202
3.5199971, 13981.181, 202
3.529997, 13992.518, 202
3.539997, 14036.473, 202
3.549997, 14029.51, 202
3.559997, 14044.229, 202
3.569997, 14050.428, 202
3.579997, 14080.914, 202
3.589997, 14068.162, 202
3.599997, 14026.028, 202
3.609997, 13950.844, 202
3.619997, 13976.157, 202
3.629997, 14052.407, 202
3.639997, 14029.198, 202
3.649997, 14016.261, 202
3.659997, 14047.37, 202
3.669997, 13992.84, 202
3.679997, 14078.791, 202
3.689997, 14084.372, 202
3.699997, 14037.53, 202
3.709997, 14045.887, 202
3.719997, 14138.867, 202
3.729997, 14090.97, 202
3.739997, 14003.422, 202
3.749997, 14048.85, 202
3.759997, 14077.039, 202
3.769997, 14030.826, 202
3.7799969, 14018.145, 202
3.7899969, 14049.368, 202
3.7999969, 14048.994, 202
3.8099968, 14005.956, 202
3.8199968, 13966.997, 202
3.8299968, 13935.174, 202
3.8399968, 13952.71, 202
3.8499968, 13953.27, 202
3.8599968, 14002.328, 202
3.8699968, 13941.796, 202
3.8799968, 14017.102, 202
3.8899968, 14065.613, 202
3.8999968, 14014.063, 202
3.9099967, 14091.819, 202
3.9199967, 14183.185, 202
3.9299967, 14196.395, 202
3.9399967, 14144.746, 202
3.9499967, 14138.494, 202
3.9599967, 14153.535, 202
3.9699967, 14177.461, 202
3.9799967, 14193.849, 202
3.9899967, 14212.875, 202
3.9999967, 14267.785, 202
4.009997, 14326.727, 202
4.019997, 14285.703, 202
4.0299973, 14302.584, 202
4.0399976, 14327.651, 202
4.049998, 14294.506, 202
4.059998, 14313.381, 202
4.0699983, 14316.913, 202
4.0799985, 14274.784, 202
4.0899987, 14251.448, 202
4.099999, 14287.973, 202
4.109999, 14237.467, 202
4.1199994, 14219.531, 202
4.1299996, 14152.525, 202
4.14, 14188.447, 202
4.15, 14115.66, 202
4.1600003, 14178.699, 202
4.1700006, 14213.742, 202
4.180001, 14257.327, 202
4.190001, 14245.924, 202
4.2000012, 14270.105, 202
4.2100015, 14235.763, 202
4.2200017, 14211.737, 202
4.230002, 14238.606, 202
4.240002, 14203.928, 202
4.2500024, 14211.877, 202
4.2600026, 14241.214, 202
4.270003, 14255.466, 202
4.280003, 14245.797, 202
4.2900033, 14242.067, 202
4.3000035, 14231.871, 202
4.3100038, 14214.239, 202
4.320004, 14194.089, 202
4.330004, 14143.0625, 202
4.3400044, 14105.945, 202
4.3500047, 14117.3545, 202
4.360005, 14198.954, 202
4.370005, 14166.9, 202
4.3800054, 14202.565, 202
4.3900056, 14109.947, 202
4.400006, 14066.348, 202
4.410006, 14087.194, 202
4.4200063, 14083.48, 202
4.4300065, 14101.738, 202
4.4400067, 14120.252, 202
4.450007, 14117.252, 202
4.460007, 14024.179, 202
4.4700074, 14062.487, 202
4.4800076, 13997.005, 202
4.490008, 14029.627, 202
4.500008, 14027.956, 202
4.5100083, 14092.015, 202
4.5200086, 14092.989, 202
4.530009, 14167.565, 202
4.540009, 14168.107, 202
4.5500093, 14250.09, 202
4.5600095, 14317.934, 202
4.5700097, 14303.686, 202
4.58001, 14360.149, 202
4.59001, 14350.46, 202
4.6000104, 14282.764, 202
4.6100106, 14309.726, 202
4.620011, 14317.489, 202
4.630011, 14269.167, 202
4.6400113, 14289.1045, 202
4.6500115, 14250.287, 202
4.660012, 14203.007, 202
4.670012, 14243.623, 202
4.680012, 14196.382, 202
4.6900125, 14166.472, 202
4.7000127, 14213.404, 202
4.710013, 14222.699, 202
4.720013, 14275.656, 202
4.7300134, 14241.639, 202
4.7400136, 14288.202, 202
4.750014, 14350.944, 202
4.760014, 14337.436, 202
4.7700143, 14303.45, 202
4.7800145, 14234.158, 202
4.7900147, 14218.74, 202
4.800015, 14201.427, 202
4.810015, 14222.337, 202
4.8200154, 14261.539, 202
4.8300157, 14225.462, 202
4.840016, 14160.68, 202
4.850016, 14135.5625, 202
4.8600163, 14127.302, 202
4.8700166, 14121.217, 202
4.880017, 14139.145, 202
4.890017, 14161.799, 202
4.9000173, 14256.767, 202
4.9100175, 14236.263, 202
4.9200177, 14187.294, 202
4.930018, 14239.026, 202
4.940018, 14242.566, 202
4.9500184, 14213.079, 202
4.9600186, 14160.666, 202
4.970019, 14117.215, 202
4.980019, 14111.925, 202
4.9900193, 14197.947, 202
5.0000196, 14190.598, 202
5.01002, 14187.656, 202
5.02002, 14123.514, 202
5.03002, 14147.062, 202
5.0400205, 14207.49, 202
5.0500207, 14287.116, 202
5.060021, 14336.137, 202
5.070021, 14338.877, 202
5.0800214, 14319.38, 202
5.0900216, 14305.692, 202
5.100022, 14372.835, 202
5.110022, 14394.037, 202
5.1200223, 14396.48, 202
5.1300225, 14410.314, 202
5.1400228, 14400.679, 202
5.150023, 14419.523, 202
5.160023, 14472.873, 202
5.1700234, 14482.459, 202
5.1800237, 14467.042, 202
5.190024, 14490.821, 202
5.200024, 14506.561, 202
5.2100244, 14477.695, 202
5.2200246, 14429.217, 202
5.230025, 14362.349, 202
5.240025, 14363.158, 202
5.2500253, 14369.983, 202
5.2600255, 14366.369, 202
5.2700257, 14388.027, 202
5.280026, 14360.14, 202
5.290026, 14340.905, 202
5.3000264, 14354.492, 202
5.3100266, 14323.124, 202
5.320027, 14283.206, 202
5.330027, 14366.629, 202
5.3400273, 14271.677, 202
5.3500276, 14227.514, 202
5.360028, 14210.899, 202
5.370028, 14294.85, 202
5.3800282, 14353.7705, 202
5.3900285, 14302.78, 202
5.4000287, 14287.303, 202
5.410029, 14274.453, 202
5.420029, 14265.552, 202
5.4300294, 14278.612, 202
5.4400296, 14338.231, 202
5.45003, 14311.3, 202
5.46003, 14302.292, 202
5.4700303, 14265.911, 202
5.4800305, 14277.372, 202
5.490031, 14255.431, 202
5.500031, 14291.919, 202
5.510031, 14360.113, 202
5.5200315, 14418.473, 202
5.5300317, 14359.306, 202
5.540032, 14317.796, 202
5.550032, 14274.355, 202
5.5600324, 14347.162, 202
5.5700326, 14363.037, 202
5.580033, 14430.729, 202
5.590033, 14428.91, 202
5.6000333, 14407.262, 202
5.6100335, 14337.492, 202
5.6200337, 14418.26, 202
5.630034, 14440.932, 202
5.640034, 14465.191, 202
5.6500344, 14477.243, 202
5.6600347, 14494.761, 202
5.670035, 14469.151, 202
5.680035, 14473.637, 202
5.6900353, 14440.494, 202
5.7000356, 14438.294, 202
5.710036, 14503.531, 202
5.720036, 14470.436, 202
5.7300363, 14448.69, 202
5.7400365, 14454.552, 202
5.7500367, 14479.244, 202
5.760037, 14411.972, 202
5.770037, 14437.355, 202
5.7800374, 14403.605, 202
5.7900376, 14472.149, 202
5.800038, 14419.232, 202
5.810038, 14389.614, 202
5.8200383, 14429.014, 202
5.8300385, 14422.73, 202
5.840039, 14474.993, 202
5.850039, 14461.422, 202
5.860039, 14504.164, 202
5.8700395, 14504.631, 202
5.8800397, 14566.193, 202
5.89004, 14522.676, 202
5.90004, 14542.192, 202
5.9100404, 14526.848, 202
5.9200406, 14568.512, 202
5.930041, 14621.289, 202
5.940041, 14612.216, 202
5.9500413, 14566.532, 202
5.9600415, 14601.664, 202
5.9700418, 14550.246, 202
5.980042, 14639.173, 202
5.990042, 14720.432, 202
6.0000424, 14761.571, 202
6.0100427, 14814.987, 202
6.020043, 14747.862, 202
6.030043, 14685.611, 202
6.0400434, 14633.612, 202
6.0500436, 14649.356, 202
6.060044, 14616.491, 202
6.070044, 14626.391, 202
6.0800443, 14581.576, 202
6.0900445, 14594.304, 202
6.1000447, 14600.183, 202
6.110045, 14650.63, 202
6.120045, 14678.156, 202
6.1300454, 14601.556, 202
6.1400456, 14687.918, 202
6.150046, 14682.062, 202
6.160046, 14681.247, 202
6.1700463, 14661.626, 202
6.1800466, 14679.874, 202
10,0,202
