t, n, Tsim, deviation, collisionCount
12.7500305, 30,0.0,0,0
12.800031, 30,0.0,0,0
12.850031, 30,0.0,0,0
12.900031, 30,0.0,0,0
12.950031, 30,0.0,0,0
13.000031, 30,0.0,0,2
13.050032, 30,0.0,0,1
13.100032, 30,0.0,0,0
13.150032, 30,0.0,0,0
13.200032, 30,0.0,0,0
13.250032, 30,0.0,0,0
13.300033, 30,0.0,0,0
13.350033, 30,0.0,0,2
13.400033, 30,0.0,0,2
13.450033, 30,0.0,0,2
13.500033, 30,0.0,0,2
13.550034, 30,0.0,0,1
13.600034, 30,0.0,0,0
13.650034, 30,0.0,0,0
13.700034, 30,0.0,0,0
13.750034, 30,0.0,0,0
13.8000345, 30,0.0,0,0
13.850035, 30,0.0,0,0
13.900035, 30,0.0,0,0
13.950035, 30,0.0,0,1
14.000035, 30,0.0,0,0
14.050035, 30,3.0,0,0
14.100036, 30,0.0,0,0
14.150036, 30,0.0,0,0
14.200036, 30,0.0,0,0
14.250036, 30,0.0,0,0
14.300036, 30,0.0,0,0
14.350037, 30,0.0,0,0
14.400037, 30,0.0,0,0
14.450037, 30,0.0,0,0
14.500037, 30,0.0,0,0
14.550037, 30,0.0,0,2
14.600038, 30,0.0,0,1
14.650038, 30,0.0,0,1
14.700038, 30,0.0,0,0
14.750038, 30,0.0,0,1
14.800038, 30,1.0,0,0
14.850039, 30,0.0,0,0
14.900039, 30,0.0,0,0
14.950039, 30,0.0,0,0
15.000039, 30,0.0,0,2
15.050039, 30,0.0,0,3
15.1000395, 30,0.0,0,1
15.15004, 30,0.0,0,0
15.20004, 30,0.0,0,0
15.25004, 30,0.0,0,2
15.30004, 30,0.0,0,4
15.35004, 30,0.0,0,2
15.400041, 30,0.0,0,1
15.450041, 30,0.0,0,0
15.500041, 30,0.0,0,0
15.550041, 30,0.0,0,0
15.600041, 30,0.0,0,0
15.650042, 30,0.0,0,0
15.700042, 30,0.0,0,0
15.750042, 30,0.0,0,0
15.800042, 30,0.0,0,0
15.850042, 30,0.0,0,0
15.900043, 30,0.0,0,0
15.950043, 30,0.0,0,0
16.000042, 30,0.0,0,0
16.050041, 30,0.0,0,0
16.10004, 30,0.0,0,0
16.15004, 30,0.0,0,0
16.200039, 30,0.0,0,1
16.250038, 30,0.0,0,2
16.300037, 30,0.0,0,3
16.350037, 30,0.0,0,1
16.400036, 30,0.0,0,0
16.450035, 30,0.0,0,0
16.500034, 30,0.0,0,0
16.550034, 30,0.0,0,0
16.600033, 30,0.0,0,0
16.650032, 30,0.0,0,0
16.700031, 30,0.0,0,0
16.75003, 30,0.0,0,0
16.80003, 30,0.0,0,0
16.850029, 30,0.0,0,1
16.900028, 30,0.0,0,0
16.950027, 30,0.0,0,0
17.000027, 30,0.0,0,2
17.050026, 30,0.0,0,1
17.100025, 30,0.0,0,0
17.150024, 30,0.0,0,1
17.200024, 30,0.0,0,0
17.250023, 30,0.0,0,0
17.300022, 30,0.0,0,0
17.350021, 30,0.0,0,0
17.40002, 30,0.0,0,0
17.45002, 30,0.0,0,0
17.50002, 30,0.0,0,0
17.550018, 30,0.0,0,0
17.600018, 30,0.0,0,0
17.650017, 30,0.0,0,0
17.700016, 30,0.0,0,0
17.750015, 30,0.0,0,0
17.800014, 30,0.0,0,0
17.850014, 30,0.0,0,0
17.900013, 30,0.0,0,0
17.950012, 30,0.0,0,0
18.000011, 30,0.0,0,0
18.05001, 30,0.0,0,0
18.10001, 30,0.0,0,1
18.15001, 30,0.0,0,0
18.200008, 30,0.0,0,0
18.250008, 30,0.0,0,0
18.300007, 30,0.0,0,0
18.350006, 30,0.0,0,0
18.400005, 30,0.0,0,0
18.450005, 30,0.0,0,0
18.500004, 30,0.0,0,0
18.550003, 30,0.0,0,0
18.600002, 30,0.0,0,0
18.650002, 30,0.0,0,0
18.7, 30,0.0,0,0
18.75, 30,0.0,0,0
18.8, 30,0.0,0,1
18.849998, 30,0.0,0,0
18.899998, 30,0.0,0,0
18.949997, 30,1.0,0,1
18.999996, 30,0.0,0,0
19.049995, 30,0.0,0,0
19.099995, 30,0.0,0,0
19.149994, 30,0.0,0,1
19.199993, 30,0.0,0,0
19.249992, 30,0.0,0,0
19.299992, 30,0.0,0,0
19.34999, 30,0.0,0,0
19.39999, 30,0.0,0,0
19.44999, 30,0.0,0,0
19.499989, 30,0.0,0,0
19.549988, 30,0.0,0,0
19.599987, 30,0.0,0,0
19.649986, 30,0.0,0,0
19.699986, 30,0.0,0,0
19.749985, 30,0.0,0,0
19.799984, 30,0.0,0,0
19.849983, 30,0.0,0,0
19.899982, 30,0.0,0,1
19.949982, 30,0.0,0,0
19.99998, 30,0.0,0,0
20.04998, 30,0.0,0,0
20.09998, 30,0.0,0,0
20.149979, 30,0.0,0,0
20.199978, 30,0.0,0,0
20.249977, 30,0.0,0,0
20.299976, 30,0.0,0,0
20.349976, 30,1.0,0,0
20.399975, 30,0.0,0,0
20.449974, 30,0.0,0,0
20.499973, 30,0.0,0,0
20.549973, 30,0.0,0,0
20.599972, 30,0.0,0,1
20.649971, 30,0.0,0,0
20.69997, 30,0.0,0,2
20.74997, 30,0.0,0,2
20.799969, 30,0.0,0,2
20.849968, 30,0.0,0,1
20.899967, 30,0.0,0,0
20.949966, 30,0.0,0,0
20.999966, 30,0.0,0,0
21.049965, 30,0.0,0,1
21.099964, 30,0.0,0,0
21.149963, 30,0.0,0,0
21.199963, 30,0.0,0,0
21.249962, 30,0.0,0,2
21.299961, 30,0.0,0,1
21.34996, 30,0.0,0,0
21.39996, 30,0.0,0,0
21.449959, 30,0.0,0,0
21.499958, 30,0.0,0,0
21.549957, 30,0.0,0,0
21.599957, 30,0.0,0,0
21.649956, 30,0.0,0,1
21.699955, 30,0.0,0,0
21.749954, 30,0.0,0,0
21.799953, 30,0.0,0,0
21.849953, 30,0.0,0,0
21.899952, 30,0.0,0,0
21.949951, 30,0.0,0,0
21.99995, 30,0.0,0,0
22.04995, 30,0.0,0,0
22.099949, 30,0.0,0,0
22.149948, 30,0.0,0,0
22.199947, 30,0.0,0,0
22.249947, 30,0.0,0,0
22.299946, 30,0.0,0,0
22.349945, 30,0.0,0,0
22.399944, 30,0.0,0,0
22.449944, 30,0.0,0,0
22.499943, 30,0.0,0,2
22.549942, 30,0.0,0,2
22.599941, 30,0.0,0,1
22.64994, 30,0.0,0,2
22.69994, 30,0.0,0,1
22.749939, 30,0.0,0,0
22.799938, 30,0.0,0,2
22.849937, 30,0.0,0,1
22.899937, 30,0.0,0,0
22.949936, 30,0.0,0,2
22.999935, 30,0.0,0,2
23.049934, 30,0.0,0,2
23.099934, 30,0.0,0,1
23.149933, 30,0.0,0,0
23.199932, 30,0.0,0,0
23.249931, 30,0.0,0,0
23.29993, 30,0.0,0,0
23.34993, 30,0.0,0,0
23.39993, 30,0.0,0,0
23.449928, 30,0.0,0,0
23.499928, 30,0.0,0,0
23.549927, 30,0.0,0,2
23.599926, 30,0.0,0,2
23.649925, 30,0.0,0,1
23.699924, 30,0.0,0,0
23.749924, 30,0.0,0,0
23.799923, 30,0.0,0,0
23.849922, 30,0.0,0,0
23.899921, 30,0.0,0,0
23.94992, 30,0.0,0,0
23.99992, 30,0.0,0,0
24.04992, 30,0.0,0,2
24.099918, 30,0.0,0,1
24.149918, 30,0.0,0,0
24.199917, 30,0.0,0,0
24.249916, 30,0.0,0,0
24.299915, 30,0.0,0,0
24.349915, 30,0.0,0,0
24.399914, 30,0.0,0,0
24.449913, 30,0.0,0,0
24.499912, 30,0.0,0,0
24.549911, 30,0.0,0,0
24.59991, 30,0.0,0,0
24.64991, 30,0.0,0,0
24.69991, 30,0.0,0,0
24.749908, 30,0.0,0,0
24.799908, 30,0.0,0,2
24.849907, 30,0.0,0,2
24.899906, 30,0.0,0,2
24.949905, 30,0.0,0,2
24.999905, 30,0.0,0,1
25.049904, 30,0.0,0,0
25.099903, 30,0.0,0,0
25.149902, 30,0.0,0,0
25.199902, 30,0.0,0,0
25.2499, 30,0.0,0,0
25.2999, 30,0.0,0,0
25.3499, 30,0.0,0,0
25.399899, 30,0.0,0,0
25.449898, 30,0.0,0,0
25.499897, 30,0.0,0,0
25.549896, 30,0.0,0,0
25.599895, 30,0.0,0,0
25.649895, 30,0.0,0,0
25.699894, 30,0.0,0,0
25.749893, 30,0.0,0,0
25.799892, 30,0.0,0,0
25.849892, 30,0.0,0,0
25.89989, 30,0.0,0,0
25.94989, 30,0.0,0,0
25.99989, 30,0.0,0,0
26.049889, 30,0.0,0,0
26.099888, 30,0.0,0,1
26.149887, 30,0.0,0,0
26.199886, 30,0.0,0,1
26.249886, 30,0.0,0,0
26.299885, 30,0.0,0,0
26.349884, 30,0.0,0,0
26.399883, 30,0.0,0,0
26.449883, 30,0.0,0,1
26.499882, 30,0.0,0,1
26.549881, 30,0.0,0,1
26.59988, 30,0.0,0,1
26.64988, 30,0.0,0,2
26.699879, 30,0.0,0,2
26.749878, 30,0.0,0,1
26.799877, 30,0.0,0,0
26.849876, 30,0.0,0,0
26.899876, 30,0.0,0,0
26.949875, 30,0.0,0,0
26.999874, 30,0.0,0,0
27.049873, 30,0.0,0,0
27.099873, 30,0.0,0,0
27.149872, 30,0.0,0,0
27.199871, 30,0.0,0,0
27.24987, 30,0.0,0,0
27.29987, 30,0.0,0,0
27.349869, 30,0.0,0,0
27.399868, 30,0.0,0,0
27.449867, 30,0.0,0,2
27.499866, 30,0.0,0,1
27.549866, 30,0.0,0,0
27.599865, 30,0.0,0,1
27.649864, 30,0.0,0,0
27.699863, 30,0.0,0,1
27.749863, 30,0.0,0,0
27.799862, 30,0.0,0,0
27.849861, 30,0.0,0,0
27.89986, 30,0.0,0,0
27.94986, 30,0.0,0,0
27.999859, 30,0.0,0,0
28.049858, 30,0.0,0,0
28.099857, 30,0.0,0,0
28.149857, 30,0.0,0,0
28.199856, 30,0.0,0,0
28.249855, 30,0.0,0,0
28.299854, 30,0.0,0,0
28.349854, 30,0.0,0,2
28.399853, 30,0.0,0,1
28.449852, 30,0.0,0,0
28.499851, 30,0.0,0,0
28.54985, 30,0.0,0,0
28.59985, 30,0.0,0,0
28.649849, 30,0.0,0,0
28.699848, 30,0.0,0,0
28.749847, 30,0.0,0,0
28.799847, 30,0.0,0,0
28.849846, 30,0.0,0,0
28.899845, 30,0.0,0,0
28.949844, 30,0.0,0,0
28.999844, 30,0.0,0,0
29.049843, 30,0.0,0,1
29.099842, 30,0.0,0,0
29.149841, 30,0.0,0,0
29.19984, 30,0.0,0,0
29.24984, 30,0.0,0,0
29.299839, 30,0.0,0,0
29.349838, 30,0.0,0,0
29.399837, 30,0.0,0,0
29.449837, 30,0.0,0,0
29.499836, 30,0.0,0,0
29.549835, 30,0.0,0,0
29.599834, 30,0.0,0,0
29.649834, 30,0.0,0,0
29.699833, 30,0.0,0,0
29.749832, 30,0.0,0,0
29.799831, 30,0.0,0,0
29.84983, 30,0.0,0,0
29.89983, 30,0.0,0,0
29.94983, 30,0.0,0,0
29.999828, 30,0.0,0,0
30.049828, 30,0.0,0,0
30.099827, 30,0.0,0,0
30.149826, 30,0.0,0,2
30.199825, 30,0.0,0,1
30.249825, 30,0.0,0,0
30.299824, 30,0.0,0,0
30.349823, 30,0.0,0,0
30.399822, 30,0.0,0,0
30.449821, 30,0.0,0,0
30.49982, 30,0.0,0,0
30.54982, 30,0.0,0,0
30.59982, 30,0.0,0,2
30.649818, 30,0.0,0,1
30.699818, 30,0.0,0,0
30.749817, 30,0.0,0,0
30.799816, 30,0.0,0,0
30.849815, 30,0.0,0,0
30.899815, 30,0.0,0,0
30.949814, 30,0.0,0,0
30.999813, 30,0.0,0,0
31.049812, 30,0.0,0,0
31.099812, 30,0.0,0,0
31.14981, 30,0.0,0,0
31.19981, 30,0.0,0,0
31.24981, 30,0.0,0,0
31.299809, 30,0.0,0,1
31.349808, 30,0.0,0,1
31.399807, 30,0.0,0,0
31.449806, 30,0.0,0,2
31.499805, 30,0.0,0,1
31.549805, 30,0.0,0,0
31.599804, 30,0.0,0,0
31.649803, 30,0.0,0,0
31.699802, 30,0.0,0,0
31.749802, 30,0.0,0,0
31.7998, 30,0.0,0,0
31.8498, 30,0.0,0,2
31.8998, 30,0.0,0,4
31.949799, 30,0.0,0,5
31.999798, 30,0.0,0,5
32.049797, 30,0.0,0,2
32.099796, 30,0.0,0,3
32.149796, 30,0.0,0,3
32.199795, 30,0.0,0,1
32.249794, 30,0.0,0,0
32.299793, 30,0.0,0,0
32.349792, 30,0.0,0,0
32.39979, 30,0.0,0,1
32.44979, 30,0.0,0,0
32.49979, 30,0.0,0,0
32.54979, 30,0.0,0,0
32.59979, 30,0.0,0,0
32.649788, 30,0.0,0,0
32.699787, 30,0.0,0,0
32.749786, 30,0.0,0,2
32.799786, 30,0.0,0,1
32.849785, 30,0.0,0,0
32.899784, 30,0.0,0,0
32.949783, 30,0.0,0,0
32.999783, 30,0.0,0,0
33.04978, 30,0.0,0,0
33.09978, 30,0.0,0,0
33.14978, 30,0.0,0,0
33.19978, 30,0.0,0,0
33.24978, 30,0.0,0,0
33.299778, 30,0.0,0,0
33.349777, 30,0.0,0,0
33.399776, 30,0.0,0,0
33.449776, 30,0.0,0,0
33.499775, 30,0.0,0,0
33.549774, 30,0.0,0,0
33.599773, 30,0.0,0,0
33.649773, 30,0.0,0,0
33.69977, 30,0.0,0,2
33.74977, 30,0.0,0,1
33.79977, 30,0.0,0,0
33.84977, 30,0.0,0,0
33.89977, 30,0.0,0,0
33.949768, 30,0.0,0,2
33.999767, 30,0.0,0,1
34.049767, 30,0.0,0,1
34.099766, 30,0.0,0,0
34.149765, 30,0.0,0,0
34.199764, 30,0.0,0,0
34.249763, 30,0.0,0,0
34.299763, 30,0.0,0,0
34.349762, 30,0.0,0,0
34.39976, 30,0.0,0,2
34.44976, 30,0.0,0,3
34.49976, 30,0.0,0,2
34.54976, 30,0.0,0,2
34.59976, 30,0.0,0,2
34.649757, 30,0.0,0,1
34.699757, 30,1.0,0,1
34.749756, 30,0.0,0,0
34.799755, 30,0.0,0,0
34.849754, 30,0.0,0,0
34.899754, 30,0.0,0,0
34.949753, 30,0.0,0,0
34.999752, 30,0.0,0,0
35.04975, 30,0.0,0,0
35.09975, 30,0.0,0,0
35.14975, 30,0.0,0,0
35.19975, 30,0.0,0,0
35.24975, 30,0.0,0,0
35.299747, 30,0.0,0,0
35.349747, 30,0.0,0,0
35.399746, 30,0.0,0,0
35.449745, 30,0.0,0,0
35.499744, 30,0.0,0,0
35.549744, 30,0.0,0,0
35.599743, 30,0.0,0,0
35.649742, 30,0.0,0,0
35.69974, 30,0.0,0,0
35.74974, 30,0.0,0,0
35.79974, 30,0.0,0,0
35.84974, 30,0.0,0,0
35.89974, 30,0.0,0,0
35.949738, 30,0.0,0,0
35.999737, 30,0.0,0,0
36.049736, 30,0.0,0,0
36.099735, 30,0.0,0,0
36.149734, 30,0.0,0,0
36.199734, 30,0.0,0,0
36.249733, 30,0.0,0,0
36.299732, 30,0.0,0,0
36.34973, 30,0.0,0,0
36.39973, 30,0.0,0,0
36.44973, 30,0.0,0,0
36.49973, 30,0.0,0,0
36.54973, 30,0.0,0,1
36.599728, 30,0.0,0,2
36.649727, 30,0.0,0,2
36.699726, 30,0.0,0,0
36.749725, 30,0.0,0,0
36.799725, 30,0.0,0,0
36.849724, 30,0.0,0,0
36.899723, 30,0.0,0,0
36.949722, 30,0.0,0,0
36.99972, 30,0.0,0,0
37.04972, 30,0.0,0,0
37.09972, 30,0.0,0,1
37.14972, 30,0.0,0,3
37.19972, 30,0.0,0,2
37.249718, 30,0.0,0,2
37.299717, 30,0.0,0,1
37.349716, 30,0.0,0,0
37.399715, 30,0.0,0,0
37.449715, 30,0.0,0,0
37.499714, 30,0.0,0,3
37.549713, 30,0.0,0,2
37.599712, 30,0.0,0,1
37.64971, 30,0.0,0,0
37.69971, 30,0.0,0,0
37.74971, 30,0.0,0,0
37.79971, 30,0.0,0,0
37.84971, 30,0.0,0,0
37.899708, 30,0.0,0,0
37.949707, 30,0.0,0,1
37.999706, 30,0.0,0,1
38.049706, 30,0.0,0,0
38.099705, 30,0.0,0,0
38.149704, 30,0.0,0,2
38.199703, 30,0.0,0,3
38.249702, 30,0.0,0,0
38.2997, 30,0.0,0,2
38.3497, 30,0.0,0,1
38.3997, 30,0.0,0,0
38.4497, 30,0.0,0,0
38.4997, 30,0.0,0,0
38.549698, 30,0.0,0,0
38.599697, 30,0.0,0,0
38.649696, 30,0.0,0,0
38.699696, 30,0.0,0,0
38.749695, 30,0.0,0,0
38.799694, 30,0.0,0,0
38.849693, 30,0.0,0,0
38.899693, 30,0.0,0,0
38.94969, 30,0.0,0,0
38.99969, 30,0.0,0,0
39.04969, 30,0.0,0,0
39.09969, 30,0.0,0,0
39.14969, 30,0.0,0,0
39.199688, 30,0.0,0,0
39.249687, 30,0.0,0,2
39.299686, 30,0.0,0,1
39.349686, 30,0.0,0,0
39.399685, 30,0.0,0,0
39.449684, 30,0.0,0,0
39.499683, 30,0.0,0,2
39.549683, 30,0.0,0,2
39.59968, 30,0.0,0,3
39.64968, 30,0.0,0,1
39.69968, 30,0.0,0,0
39.74968, 30,0.0,0,0
39.79968, 30,0.0,0,2
39.849678, 30,0.0,0,2
39.899677, 30,0.0,0,2
39.949677, 30,0.0,0,1
39.999676, 30,0.0,0,0
40.049675, 30,0.0,0,0
40.099674, 30,0.0,0,0
40.149673, 30,0.0,0,0
40.199673, 30,0.0,0,0
40.249672, 30,0.0,0,0
40.29967, 30,0.0,0,0
40.34967, 30,0.0,0,2
40.39967, 30,0.0,0,1
40.44967, 30,0.0,0,0
40.49967, 30,0.0,0,0
40.549667, 30,0.0,0,0
40.599667, 30,0.0,0,0
40.649666, 30,0.0,0,0
40.699665, 30,0.0,0,0
40.749664, 30,0.0,0,0
40.799664, 30,0.0,0,0
40.849663, 30,0.0,0,0
40.899662, 30,0.0,0,0
40.94966, 30,0.0,0,0
40.99966, 30,0.0,0,0
41.04966, 30,0.0,0,0
41.09966, 30,0.0,0,0
41.14966, 30,0.0,0,0
41.199657, 30,0.0,0,0
41.249657, 30,0.0,0,1
41.299656, 30,0.0,0,0
41.349655, 30,0.0,0,0
41.399654, 30,0.0,0,0
41.449654, 30,0.0,0,0
41.499653, 30,0.0,0,0
41.549652, 30,0.0,0,0
41.59965, 30,0.0,0,0
41.64965, 30,0.0,0,0
41.69965, 30,0.0,0,1
41.74965, 30,0.0,0,0
41.79965, 30,0.0,0,0
41.849648, 30,0.0,0,0
41.899647, 30,0.0,0,0
41.949646, 30,0.0,0,0
41.999645, 30,0.0,0,0
42.049644, 30,0.0,0,0
42.099644, 30,0.0,0,0
42.149643, 30,0.0,0,0
42.199642, 30,0.0,0,0
42.24964, 30,0.0,0,0
42.29964, 30,0.0,0,0
42.34964, 30,0.0,0,0
42.39964, 30,0.0,0,0
42.44964, 30,0.0,0,0
42.499638, 30,0.0,0,0
42.549637, 30,0.0,0,0
42.599636, 30,0.0,0,0
42.649635, 30,0.0,0,0
42.699635, 30,0.0,0,0
42.749634, 30,0.0,0,0
42.799633, 30,0.0,0,0
42.849632, 30,0.0,0,0
42.89963, 30,0.0,0,0
42.94963, 30,0.0,0,0
42.99963, 30,0.0,0,0
43.04963, 30,0.0,0,0
43.09963, 30,0.0,0,2
43.149628, 30,0.0,0,2
43.199627, 30,0.0,0,1
43.249626, 30,0.0,0,0
43.299625, 30,0.0,0,0
