t, n, Tsim, deviation, collisionCount
245.76039, 90,0.0,2,2
245.8604, 90,0.0,0,6
245.9104, 90,0.0,0,2
245.9604, 90,0.0,0,3
246.0104, 90,0.0,0,4
246.06041, 90,0.0,0,4
246.11041, 90,0.0,0,4
246.16042, 90,0.0,0,6
246.21042, 90,0.0,0,7
246.26042, 90,0.0,0,4
246.31042, 90,0.0,0,1
246.36043, 90,0.0,0,4
246.41043, 90,0.0,0,3
246.46043, 90,1.0,0,1
246.56044, 90,0.0,0,2
246.61044, 90,0.0,0,2
246.66045, 90,0.0,0,5
246.71045, 90,0.0,0,7
246.76045, 90,1.0,0,4
246.81046, 90,0.0,0,3
246.86046, 90,0.0,0,4
246.91046, 90,0.0,0,3
246.96046, 90,0.0,0,1
247.01047, 90,0.0,0,3
247.06047, 90,0.0,0,4
247.11047, 90,0.0,0,3
247.16048, 90,0.0,0,2
247.21048, 90,0.0,0,2
247.26048, 90,0.0,0,3
247.31049, 90,0.0,0,2
247.36049, 90,0.0,0,2
247.41049, 90,0.0,0,8
247.4605, 90,0.0,0,6
247.5105, 90,0.0,0,2
247.5605, 90,0.0,0,4
247.6105, 90,0.0,0,3
247.6605, 90,0.0,0,1
247.96053, 90,0.0,0,2
248.01053, 90,0.0,0,4
248.06053, 90,0.0,0,3
248.11053, 90,0.0,0,3
248.16054, 90,0.0,0,2
248.21054, 90,0.0,0,3
248.26054, 90,0.0,0,2
248.36055, 90,0.0,0,2
248.41055, 90,0.0,0,2
248.46056, 90,0.0,0,3
248.51056, 90,0.0,0,1
248.56056, 90,0.0,0,4
248.61057, 90,0.0,0,4
248.66057, 90,0.0,0,7
248.71057, 90,0.0,0,4
248.76057, 90,0.0,0,5
248.81058, 90,0.0,0,1
249.1606, 90,0.0,0,2
249.31061, 90,0.0,0,3
249.36061, 90,0.0,0,2
249.41061, 90,0.0,0,2
249.46062, 90,0.0,0,2
249.51062, 90,0.0,0,4
249.56062, 90,0.0,0,3
249.61063, 90,0.0,0,2
249.66063, 90,0.0,0,1
249.71063, 90,0.0,0,6
249.76064, 90,1.0,0,6
249.81064, 90,0.0,0,7
249.86064, 90,0.0,0,2
249.91064, 90,0.0,0,7
249.96065, 90,0.0,0,6
250.01065, 90,0.0,0,5
250.06065, 90,0.0,0,7
250.11066, 90,0.0,0,7
250.16066, 90,0.0,0,6
250.21066, 90,0.0,0,5
250.26067, 90,0.0,0,7
250.31067, 90,0.0,2,7
250.36067, 90,0.0,0,8
250.41068, 90,0.0,2,9
250.46068, 90,1.0,3,8
250.51068, 90,0.0,0,10
250.56068, 90,1.0,0,7
250.61069, 90,0.0,0,7
250.66069, 90,0.0,0,7
250.7107, 90,1.0,0,6
250.7607, 90,0.0,0,2
250.8107, 90,0.0,0,3
250.8607, 90,0.0,0,1
250.96071, 90,0.0,0,2
251.01071, 90,0.0,0,1
251.11072, 90,0.0,0,5
251.16072, 90,0.0,0,6
251.21072, 90,0.0,0,6
251.26073, 90,0.0,0,2
251.31073, 90,0.0,0,2
251.36073, 90,0.0,0,2
251.41074, 90,0.0,0,2
251.46074, 90,0.0,0,5
251.51074, 90,0.0,0,3
251.56075, 90,0.0,0,5
251.61075, 90,0.0,0,2
251.71075, 90,0.0,0,1
251.76076, 90,0.0,0,3
251.81076, 90,0.0,0,3
251.86076, 90,0.0,0,1
251.91077, 90,0.0,0,2
251.96077, 90,0.0,0,6
252.01077, 90,0.0,0,1
252.06078, 90,0.0,0,2
252.11078, 90,0.0,0,3
252.16078, 90,0.0,0,1
252.21078, 90,0.0,0,3
252.26079, 90,0.0,0,4
252.31079, 90,0.0,0,5
252.3608, 90,0.0,0,4
252.4108, 90,0.0,0,1
252.5108, 90,0.0,0,1
252.71082, 90,0.0,0,1
252.76082, 90,1.0,0,1
252.81082, 90,0.0,0,2
252.86082, 90,0.0,0,2
252.91083, 90,0.0,0,1
253.01083, 90,0.0,0,5
253.06084, 90,0.0,0,5
253.11084, 90,0.0,0,4
253.16084, 90,0.0,0,4
253.21085, 90,0.0,0,2
253.26085, 90,0.0,0,2
253.31085, 90,0.0,0,1
253.41086, 90,0.0,0,2
253.46086, 90,0.0,0,3
253.61087, 90,0.0,0,4
253.66087, 90,0.0,0,6
253.71088, 90,0.0,0,5
253.76088, 90,0.0,0,3
253.81088, 90,0.0,0,1
253.86089, 90,0.0,0,3
253.91089, 90,0.0,0,1
254.0109, 90,0.0,0,2
254.0609, 90,0.0,0,1
254.26091, 90,0.0,0,1
254.31091, 90,0.0,0,3
254.36092, 90,0.0,0,3
254.41092, 90,0.0,0,1
254.46092, 90,0.0,0,2
254.51093, 90,0.0,0,1
254.76094, 90,0.0,0,9
254.81094, 90,0.0,0,13
254.86095, 90,0.0,0,12
254.91095, 90,0.0,0,12
254.96095, 90,0.0,0,9
255.01096, 90,0.0,0,10
255.06096, 90,0.0,0,4
255.11096, 90,0.0,0,1
255.21097, 90,0.0,0,1
255.26097, 90,0.0,0,4
255.31097, 90,0.0,0,9
255.36098, 90,0.0,0,7
255.41098, 90,0.0,0,5
255.46098, 90,0.0,0,11
255.51099, 90,0.0,0,7
255.56099, 90,0.0,0,10
255.611, 90,0.0,0,11
255.661, 90,0.0,0,10
255.711, 90,0.0,0,1
255.761, 90,0.0,0,6
255.811, 90,0.0,0,7
255.86101, 90,0.0,0,10
255.91101, 90,0.0,0,10
255.96101, 90,0.0,0,8
256.01102, 90,0.0,0,7
256.061, 90,0.0,0,6
256.111, 90,0.0,0,8
256.16098, 90,0.0,0,5
256.21097, 90,0.0,0,6
256.26096, 90,0.0,0,8
256.31094, 90,0.0,0,4
256.36093, 90,0.0,0,1
256.41092, 90,0.0,0,3
256.4609, 90,0.0,0,3
256.5109, 90,0.0,0,4
256.56088, 90,0.0,0,1
256.61087, 90,0.0,0,2
256.66086, 90,0.0,0,1
256.71085, 90,0.0,0,5
256.76083, 90,0.0,0,5
256.81082, 90,0.0,0,7
256.8608, 90,0.0,0,4
256.9108, 90,0.0,0,6
256.9608, 90,0.0,0,2
257.01077, 90,0.0,0,2
257.06076, 90,0.0,0,4
257.11075, 90,0.0,0,5
257.16074, 90,0.0,0,4
257.21072, 90,0.0,0,4
257.2607, 90,0.0,0,4
257.3107, 90,0.0,0,6
257.3607, 90,0.0,0,3
257.41068, 90,0.0,0,1
257.46066, 90,0.0,0,3
257.51065, 90,0.0,0,2
257.56064, 90,1.0,0,3
257.61063, 90,0.0,0,2
257.6606, 90,0.0,0,1
257.7106, 90,0.0,0,4
257.7606, 90,0.0,0,5
257.81058, 90,0.0,0,3
257.86057, 90,0.0,0,2
257.91055, 90,0.0,0,3
257.96054, 90,0.0,0,2
258.01053, 90,0.0,0,1
258.1105, 90,0.0,0,3
258.1605, 90,0.0,0,2
258.21048, 90,0.0,0,2
258.26047, 90,0.0,0,2
258.41043, 90,0.0,0,3
258.46042, 90,0.0,0,2
258.5104, 90,0.0,0,3
