n,col2
 5,15.789473684210525
 15,07.98790627362056
 25,15.978450373156253
 35,20.107214637787385
 45,14.408447374778643
 55,14.94938361781192
 65,16.774103030230483
 75,13.644922329132858
 85,16.338732492578645
 95,14.445308066803395
105,17.403871577848187
